epoch,train_loss,val_loss
0,2.5827638809673323,1.2207962274551392
1,1.1668828383040504,1.1474648714065552
2,1.1361471644986552,1.1362628936767578
3,1.1164792856088461,1.1228055953979492
4,1.1102897915215537,1.1234347820281982
