epoch,train_loss,val_loss
0,2.5086926648411128,1.2353286743164062
1,1.159014692321753,1.1446281671524048
2,1.139307421998094,1.160588264465332
3,1.1163813447038207,1.1209572553634644
4,1.1209719139166152,1.1154444217681885
