epoch,train_loss,val_loss
0,2.8053713667506988,1.2598133087158203
1,1.1827513794548594,1.1371046304702759
2,1.1360523695001206,1.1246435642242432
3,1.130031081243826,1.1194642782211304
4,1.124586731290665,1.1155383586883545
