epoch,train_loss,val_loss
0,1.6045003529548645,1.1565077304840088
1,1.1156097453594207,1.109545350074768
2,1.0627520262241363,1.0297508239746094
3,0.9537042959690094,0.9305325150489807
4,0.9010261917591095,0.8995165228843689
