model,training_pool,reference,program,renormalized,omitted_id,gap_removed,retains_full_sign
bridge,OS,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013405,0.12465701276721575,True
bridge,OS,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013406,0.08071517065616263,True
bridge,OS,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013395,0.0953702771904924,True
bridge,OS,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013396,0.039755773239827805,True
bridge,OS,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013397,0.0813991208469057,True
bridge,OS,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013404,0.05432545051106295,True
bridge,OS,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013405,0.07144870247960469,True
bridge,OS,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013406,0.0907510182865583,True
bridge,OS,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013395,0.09600255613812197,True
bridge,OS,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013396,-0.006877262395998215,False
bridge,OS,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013397,0.07266080405778064,True
bridge,OS,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013404,0.036364126372670114,True
bridge,OS,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013405,0.03621074090805601,True
bridge,OS,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013406,0.08921123051917826,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013395,0.6534471701460612,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013396,0.5213409920213885,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013397,0.5767264927851935,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013404,0.4717909530889983,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013405,0.5896024312240797,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013406,0.6901212706395654,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013395,0.25534263382094946,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013396,0.11296604074069205,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013397,0.1043831297262916,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013404,0.030574031923227496,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013405,0.006938080831749405,True
bridge,OS,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013406,0.4351796915329562,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013398,0.24152830299779632,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013399,0.2598470629683866,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013400,0.2735254982939494,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013410,0.24291016590576806,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013411,0.26883261734769676,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013412,0.2631580810066675,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013398,0.2009087678395573,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013399,0.20832983098234686,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013400,0.21955696516132045,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013410,0.20072776459332423,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013411,0.21184291350944304,True
expression,YA,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013412,0.21622488588045732,True
expression,YA,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013398,0.11650205914334077,True
expression,YA,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013399,0.12627290027121532,True
expression,YA,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013400,0.13149393259019362,True
expression,YA,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013410,0.11356079674288815,True
expression,YA,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013411,0.1328083590011388,True
expression,YA,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013412,0.12789973626072276,True
expression,YA,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013398,0.1172187126123524,True
expression,YA,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013399,0.1225441978496916,True
expression,YA,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013400,0.128212142652952,True
expression,YA,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013410,0.1133956578498284,True
expression,YA,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013411,0.12814624339838673,True
expression,YA,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013412,0.12643315186678084,True
expression,YA,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013398,0.038948621911465885,True
expression,YA,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013399,0.042252231169857886,True
expression,YA,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013400,0.037495783431321435,True
expression,YA,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013410,0.03573279673456873,True
expression,YA,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013411,0.040754299080817936,True
expression,YA,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013412,0.04220954069725853,True
expression,YA,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013398,0.03753535624586847,True
expression,YA,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013399,0.03855951626298902,True
expression,YA,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013400,0.03321908018930842,True
expression,YA,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013410,0.03425901267773196,True
expression,YA,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013411,0.036234756616112904,True
expression,YA,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013412,0.03882018340432106,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013398,0.04375019981668865,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013399,0.053127569343491304,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013400,0.006066686970861157,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013410,0.035794568652396636,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013411,0.03273089673686627,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013412,0.03441899074177826,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013398,0.04358502011233861,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013399,0.05259834662000529,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013400,0.0005311378220901886,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013410,0.03583238087843199,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013411,0.030699363587558537,True
expression,YA,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013412,0.030182760088443616,True
expression,YA,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013398,0.10733870964792766,True
expression,YA,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013399,0.11053053034096756,True
expression,YA,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013400,0.11759521567854596,True
expression,YA,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013410,0.10762551021075704,True
expression,YA,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013411,0.11507023765744258,True
expression,YA,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013412,0.11276870779924159,True
expression,YA,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013398,0.10308160388964764,True
expression,YA,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013399,0.10323440782241863,True
expression,YA,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013400,0.10406360183513869,True
expression,YA,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013410,0.1020230336468455,True
expression,YA,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013411,0.10469886063736422,True
expression,YA,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013412,0.10365771926299526,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013398,0.2264491809630419,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013399,0.22293159280595043,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013400,0.21472580915045947,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013410,0.21636077724419664,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013411,0.22039095074385415,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013412,0.22735485493140103,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013398,0.2536034358461865,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013399,0.21806821328416848,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013400,0.15018657849442957,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013410,0.2602852026340195,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013411,0.17766924468727302,True
expression,YA,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013412,0.18390378030349203,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013398,0.24152830299778208,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013399,0.2598470629683724,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013400,0.27352549829393513,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013410,0.24291016590575382,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013411,0.268832617347679,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013412,0.26315808100665683,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013398,0.20515853203401463,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013399,0.2125765816698242,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013400,0.22383485660069855,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013410,0.20491124290799445,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013411,0.216258794825227,True
expression,YA,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013412,0.22039993257131596,True
expression,YA,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013398,0.11650205914334076,True
expression,YA,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013399,0.12627290027121174,True
expression,YA,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013400,0.13149393259019002,True
expression,YA,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013410,0.1135607967428893,True
expression,YA,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013411,0.13280835900113286,True
expression,YA,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013412,0.12789973626072035,True
expression,YA,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013398,0.11792468983840002,True
expression,YA,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013399,0.12324422791725445,True
expression,YA,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013400,0.1289163036206097,True
expression,YA,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013410,0.1140896556942187,True
expression,YA,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013411,0.12887246636465827,True
expression,YA,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013412,0.1271230993173872,True
expression,YA,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013398,0.03894862191145155,True
expression,YA,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013399,0.042252231169847144,True
expression,YA,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013400,0.03749578343131069,True
expression,YA,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013410,0.035732796734553235,True
expression,YA,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013411,0.04075429908080243,True
expression,YA,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013412,0.04220954069725373,True
expression,YA,training_all_mean_TPM,oxidative_stress,True,GSE298393:GSM9013398,0.037809608953323096,True
expression,YA,training_all_mean_TPM,oxidative_stress,True,GSE298393:GSM9013399,0.03883168189096025,True
expression,YA,training_all_mean_TPM,oxidative_stress,True,GSE298393:GSM9013400,0.03349284968541125,True
expression,YA,training_all_mean_TPM,oxidative_stress,True,GSE298393:GSM9013410,0.034528500098037415,True
expression,YA,training_all_mean_TPM,oxidative_stress,True,GSE298393:GSM9013411,0.03651697655116937,True
expression,YA,training_all_mean_TPM,oxidative_stress,True,GSE298393:GSM9013412,0.03908866388048782,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013398,0.043750199816687554,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013399,0.05312756934348315,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013400,0.006066686970856494,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013410,0.03579456865240026,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013411,0.03273089673685571,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013412,0.03441899074177125,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013398,0.04323720522398247,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013399,0.05225279215859871,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013400,0.00017287987739436628,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013410,0.035490407561649506,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013411,0.030337757753581912,True
expression,YA,training_all_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013412,0.029834711944744158,True
expression,YA,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013398,0.10733870964792533,True
expression,YA,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013399,0.11053053034096877,True
expression,YA,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013400,0.11759521567855433,True
expression,YA,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013410,0.10762551021075824,True
expression,YA,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013411,0.11507023765744379,True
expression,YA,training_all_mean_TPM,proteostasis,False,GSE298393:GSM9013412,0.11276870779924639,True
expression,YA,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013398,0.10337603702052425,True
expression,YA,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013399,0.10352701799362402,True
expression,YA,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013400,0.10435767479323124,True
expression,YA,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013410,0.10231246663285148,True
expression,YA,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013411,0.10500226236052744,True
expression,YA,training_all_mean_TPM,proteostasis,True,GSE298393:GSM9013412,0.10394600081400059,True
expression,YA,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013398,0.22644918096304417,True
expression,YA,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013399,0.2229315928059527,True
expression,YA,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013400,0.21472580915046174,True
expression,YA,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013410,0.2163607772441965,True
expression,YA,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013411,0.22039095074386117,True
expression,YA,training_all_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013412,0.2273548549314009,True
expression,YA,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013398,0.2600785398125811,True
expression,YA,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013399,0.2246055709340868,True
expression,YA,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013400,0.15696342200606736,True
expression,YA,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013410,0.2665948667431917,True
expression,YA,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013411,0.1845784971822203,True
expression,YA,training_all_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013412,0.19047416882732315,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013395,0.24306443575520364,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013396,0.22474624488778505,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013397,0.20549417145145796,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013404,0.21620146144855573,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013405,0.2591432136860377,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013406,0.19796017695985318,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013395,0.08066489519305978,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013396,0.06130357730462068,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013397,0.05765322104822703,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013404,0.05813503986145701,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013405,0.05182801069712422,True
expression,OS,training_ground_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013406,0.08965864298732629,True
expression,OS,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013395,0.10143892354867984,True
expression,OS,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013396,0.13790833251023812,True
expression,OS,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013397,0.10124132112742026,True
expression,OS,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013404,0.12381229978295258,True
expression,OS,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013405,0.12915321878962277,True
expression,OS,training_ground_mean_TPM,dna_repair,False,GSE298393:GSM9013406,0.08762305861376282,True
expression,OS,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013395,0.07836167315600547,True
expression,OS,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013396,0.10270811238727856,True
expression,OS,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013397,0.07683218827988252,True
expression,OS,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013404,0.08924301400626196,True
expression,OS,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013405,0.08775989191975005,True
expression,OS,training_ground_mean_TPM,dna_repair,True,GSE298393:GSM9013406,0.08089906789715447,True
expression,OS,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013395,0.045678728201378166,True
expression,OS,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013396,0.03231249986543112,True
expression,OS,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013397,0.05041797299960851,True
expression,OS,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013404,0.0407899888533264,True
expression,OS,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013405,0.0376866657915541,True
expression,OS,training_ground_mean_TPM,oxidative_stress,False,GSE298393:GSM9013406,0.0499325464215373,True
expression,OS,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013395,0.03698663667199039,True
expression,OS,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013396,0.016401896854439685,True
expression,OS,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013397,0.041989715107959534,True
expression,OS,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013404,0.026015522280699095,True
expression,OS,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013405,0.018939855206459296,True
expression,OS,training_ground_mean_TPM,oxidative_stress,True,GSE298393:GSM9013406,0.050422871147231194,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013395,0.14635308942372424,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013396,0.1212809728870615,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013397,0.10582295497956314,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013404,0.12635079163974441,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013405,0.13143277177560012,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,False,GSE298393:GSM9013406,0.11567345387500441,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013395,0.15073558663834052,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013396,0.11275398981318563,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013397,0.13751411096122715,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013404,0.13399871488643803,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013405,0.13887849935554175,True
expression,OS,training_ground_mean_TPM,inflammatory_signaling,True,GSE298393:GSM9013406,0.12812647317077352,True
expression,OS,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013395,0.05834171650557346,True
expression,OS,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013396,0.0787872553781809,True
expression,OS,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013397,0.0365098755953141,True
expression,OS,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013404,0.06169123827568983,True
expression,OS,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013405,0.06752443690725345,True
expression,OS,training_ground_mean_TPM,proteostasis,False,GSE298393:GSM9013406,0.04442317229612529,True
expression,OS,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013395,0.055720939974918324,True
expression,OS,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013396,0.04889541065080037,True
expression,OS,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013397,0.028505065359226478,True
expression,OS,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013404,0.04813320928426158,True
expression,OS,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013405,0.04391561922839553,True
expression,OS,training_ground_mean_TPM,proteostasis,True,GSE298393:GSM9013406,0.04107258747228808,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013395,0.20190137811933795,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013396,0.15823732748462757,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013397,0.15984797529899453,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013404,0.178604857780023,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013405,0.16221589389465407,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,False,GSE298393:GSM9013406,0.17916592922828306,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013395,-0.062564343097821,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013396,-0.11178756386389443,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013397,-0.148042236177505,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013404,-0.11468790485514546,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013405,-0.2097932002404903,True
expression,OS,training_ground_mean_TPM,muscle_remodeling,True,GSE298393:GSM9013406,0.002086961956415223,False
expression,OS,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013395,0.24306443575522715,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013396,0.22474624488780146,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013397,0.20549417145148863,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013404,0.216201461448584,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013405,0.25914321368606597,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,False,GSE298393:GSM9013406,0.19796017695986728,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013395,0.08373969616436241,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013396,0.06470306812771057,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013397,0.060323677659352315,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013404,0.06137071733050207,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013405,0.055004583910421866,True
expression,OS,training_all_mean_TPM,mitochondrial_expression,True,GSE298393:GSM9013406,0.09239114071050136,True
expression,OS,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013395,0.10143892354867509,True
expression,OS,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013396,0.13790833251022624,True
expression,OS,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013397,0.10124132112742264,True
expression,OS,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013404,0.12381229978293128,True
expression,OS,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013405,0.1291532187896228,True
expression,OS,training_all_mean_TPM,dna_repair,False,GSE298393:GSM9013406,0.08762305861376991,True
expression,OS,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013395,0.07853377023399587,True
expression,OS,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013396,0.10289816996736781,True
expression,OS,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013397,0.07697987897374502,True
expression,OS,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013404,0.08942369674629444,True
expression,OS,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013405,0.08793004195790385,True
expression,OS,training_all_mean_TPM,dna_repair,True,GSE298393:GSM9013406,0.0810580804709104,True
expression,OS,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013395,0.04567872820138057,True
expression,OS,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013396,0.032312499865447764,True
expression,OS,training_all_mean_TPM,oxidative_stress,False,GSE298393:GSM9013397,0.05041797299961806,True
