model,training_pool,id,sample_index,label,reference,program,positive_allocated_logit,opposing_allocated_logit,supporting_share_percent,opposing_share_percent
bridge,YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,inflammatory_signaling,0.9700740409130588,0.42407328351818596,2.1455500196998973,1.2561310283881757
bridge,YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,proteostasis,0.30293490863059536,0.19227861022791787,0.670012774043927,0.5695410151728787
bridge,YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,muscle_remodeling,1.8205321451947551,1.0089075807387125,4.026540877550372,2.9884460214707147
bridge,YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,outside_six_programs,41.234744760348946,31.164458806267582,91.20046893494391,92.31103493412847
bridge,YA,GSE298393:GSM9013410,9,1,training_all_mean_TPM,mitochondrial_expression,0.32576821725248123,0.2179505389364192,1.0497638483733192,0.838825584060606
bridge,YA,GSE298393:GSM9013410,9,1,training_all_mean_TPM,dna_repair,0.186690536898437,0.3111860713254273,0.6015963684925487,1.1976608973067289
bridge,YA,GSE298393:GSM9013410,9,1,training_all_mean_TPM,oxidative_stress,0.0877786864744284,0.048676917093819834,0.28286028789338297,0.18734270449959525
bridge,YA,GSE298393:GSM9013410,9,1,training_all_mean_TPM,inflammatory_signaling,0.6643009275864049,0.3272454905490695,2.140660326236164,1.259468735799276
bridge,YA,GSE298393:GSM9013410,9,1,training_all_mean_TPM,proteostasis,0.20744255786962412,0.15161982833557144,0.668468212467903,0.5835387775565739
bridge,YA,GSE298393:GSM9013410,9,1,training_all_mean_TPM,muscle_remodeling,1.183067923930186,0.7611494726278909,3.8123483843405106,2.929433687341184
bridge,YA,GSE298393:GSM9013410,9,1,training_all_mean_TPM,outside_six_programs,28.37747506070239,24.16499136116103,91.44430257219618,93.00372961343605
bridge,YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,mitochondrial_expression,0.39437878758435396,0.4769730147871263,0.9249725776575255,1.4614480181962242
bridge,YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,dna_repair,0.24313031652758638,0.402069474306345,0.5702357293674423,1.2319431460172938
bridge,YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,oxidative_stress,0.12031959607717324,0.054400803428685404,0.2821965339665,0.16668436975332318
bridge,YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,inflammatory_signaling,0.9524184770981003,0.43039416718999324,2.2337940109967387,1.318730165403074
bridge,YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,proteostasis,0.3424932529878175,0.17162422690923196,0.8032806961725666,0.5258576030824247
bridge,YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,muscle_remodeling,1.6889498498523237,0.9528445130657812,3.9612482854901203,2.919520983573088
bridge,YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,outside_six_programs,38.895118324848845,30.148709202052878,91.22427216634912,92.37581571397456
bridge,YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,mitochondrial_expression,0.28617934713560134,0.23657170216932827,0.931197780350218,0.8718027210039763
bridge,YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,dna_repair,0.21369656695555106,0.3713548492046702,0.695346365170024,1.3684991274354834
bridge,YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,oxidative_stress,0.10724135738535967,0.05734518994039287,0.3489522041283888,0.21132575100102602
bridge,YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,inflammatory_signaling,0.6345774390457031,0.3228218885275893,2.0648488740163637,1.1896477822041187
bridge,YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,proteostasis,0.2658205862226554,0.1517077343220889,0.8649524933909426,0.5590660859542691
bridge,YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,1.1570974541791479,0.8014457776579339,3.7650745651815383,2.9534496446207754
bridge,YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,outside_six_programs,28.067778710315395,25.19467437685484,91.32962771776255,92.84620888778035
bridge,YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,0.415581542147474,0.6690334899773754,0.8994815206212017,1.892728958245264
bridge,YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,0.244841396716502,0.4313462446444868,0.529932851905696,1.2202999408842374
bridge,YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,0.13607052547040266,0.07863832476150401,0.2945100076615317,0.22247172485943503
bridge,YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,1.1033773376386151,0.4069710878376265,2.3881414952879827,1.1513414121390264
bridge,YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,proteostasis,0.36065187408954946,0.21096660381003052,0.7805921659673639,0.5968349959094029
bridge,YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,muscle_remodeling,1.6583132885868004,1.0323729493035285,3.5892406356081157,2.920634327172376
bridge,YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,outside_six_programs,42.283507565483916,32.518230550707486,91.5181013229481,91.99568864079026
bridge,YA,GSE298393:GSM9013412,11,1,training_all_mean_TPM,mitochondrial_expression,0.29213081826402654,0.41057143286855924,0.8506509427909554,1.3735815988599045
bridge,YA,GSE298393:GSM9013412,11,1,training_all_mean_TPM,dna_repair,0.22326657560441282,0.40952644534204896,0.6501262830132195,1.3700855552422955
bridge,YA,GSE298393:GSM9013412,11,1,training_all_mean_TPM,oxidative_stress,0.11766730903461645,0.0725981679690537,0.34263350905862605,0.2428798003224861
bridge,YA,GSE298393:GSM9013412,11,1,training_all_mean_TPM,inflammatory_signaling,0.8584732264682752,0.3724886641033907,2.49977412104472,1.2461743166629993
bridge,YA,GSE298393:GSM9013412,11,1,training_all_mean_TPM,proteostasis,0.28325478396573445,0.18816530878143028,0.8248049639621726,0.6295138555553337
bridge,YA,GSE298393:GSM9013412,11,1,training_all_mean_TPM,muscle_remodeling,1.0901864268363486,0.8526246966747415,3.174495992299216,2.852486803339933
bridge,YA,GSE298393:GSM9013412,11,1,training_all_mean_TPM,outside_six_programs,31.47705277547412,27.584599911158833,91.6575141878311,92.28527807001706
bridge,OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,mitochondrial_expression,0.2739342194520475,0.20308468148370665,0.7558874134147349,0.6675401702615946
bridge,OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,dna_repair,0.387076681674163,0.17375574398459903,1.0680899680554856,0.5711358339585795
bridge,OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,oxidative_stress,0.10477145943414624,0.05798785368203474,0.28910381342564206,0.19060630982704385
bridge,OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,inflammatory_signaling,0.7136602449005749,0.8107767349825585,1.9692566983923399,2.6650264104622736
bridge,OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,proteostasis,0.24023015904503,0.23303463601297128,0.6628852499990244,0.7659857920570344
bridge,OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,muscle_remodeling,1.1491109335050615,0.9695537217215188,3.1708287230094725,3.1869270087102612
bridge,OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,outside_six_programs,33.37129843466331,27.97464715983007,92.0839481337033,91.9527784747232
bridge,OS,GSE298393:GSM9013395,0,0,training_all_mean_TPM,mitochondrial_expression,0.22174997663347798,0.18397017188035714,0.8593026685576042,0.6786626779682884
bridge,OS,GSE298393:GSM9013395,0,0,training_all_mean_TPM,dna_repair,0.2777171630786849,0.13460374899128025,1.0761809446871116,0.49655082571973846
bridge,OS,GSE298393:GSM9013395,0,0,training_all_mean_TPM,oxidative_stress,0.06841503836243912,0.056496783121162776,0.26511490971421947,0.20841562378132342
bridge,OS,GSE298393:GSM9013395,0,0,training_all_mean_TPM,inflammatory_signaling,0.5416449541782759,0.7474127479863802,2.0989267354262524,2.757192276941246
bridge,OS,GSE298393:GSM9013395,0,0,training_all_mean_TPM,proteostasis,0.15065688247794842,0.1735822034441895,0.5838100328815351,0.6403416479584646
bridge,OS,GSE298393:GSM9013395,0,0,training_all_mean_TPM,muscle_remodeling,0.7974792875069572,1.0345991205798932,3.0903095922612502,3.816617675679607
bridge,OS,GSE298393:GSM9013395,0,0,training_all_mean_TPM,outside_six_programs,23.748142352444972,24.777083720069694,92.02635511647206,91.40221927195134
bridge,OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,mitochondrial_expression,0.47019262513847937,0.2900116720378123,1.0612840119333316,0.7524142140083213
bridge,OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,dna_repair,0.6466996424604423,0.3388445052836503,1.4596825946900662,0.879107452202114
bridge,OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,oxidative_stress,0.14588957067148012,0.10727705696273926,0.32929114703970463,0.27832253070566537
bridge,OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,inflammatory_signaling,0.5380758256870851,0.8715673080704693,1.2145049506919547,2.2612180621878166
bridge,OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,proteostasis,0.34989797397863537,0.46132348888872377,0.7897638238839338,1.196870277174669
bridge,OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,muscle_remodeling,0.819354463746962,0.88308962772864,1.8493862855138516,2.2911118834545166
bridge,OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,outside_six_programs,41.33401771438886,35.592037506492915,93.29608718624716,92.34095558026691
bridge,OS,GSE298393:GSM9013396,1,0,training_all_mean_TPM,mitochondrial_expression,0.4482880933402402,0.3049331729921284,1.3067420645768821,0.8549930938568564
bridge,OS,GSE298393:GSM9013396,1,0,training_all_mean_TPM,dna_repair,0.5196651914145046,0.2807037635505869,1.5148034828628236,0.7870569702220466
bridge,OS,GSE298393:GSM9013396,1,0,training_all_mean_TPM,oxidative_stress,0.10719675203338995,0.10380989728991119,0.31247429309199104,0.2910694969194278
bridge,OS,GSE298393:GSM9013396,1,0,training_all_mean_TPM,inflammatory_signaling,0.40274900282426085,0.8391291146962072,1.173997416561796,2.352809275814657
bridge,OS,GSE298393:GSM9013396,1,0,training_all_mean_TPM,proteostasis,0.26380106990119956,0.40262254273616105,0.7689696867738343,1.1289014248357656
bridge,OS,GSE298393:GSM9013396,1,0,training_all_mean_TPM,muscle_remodeling,0.6682088237277146,1.1531466000618593,1.947802296912051,3.2332736041245838
bridge,OS,GSE298393:GSM9013396,1,0,training_all_mean_TPM,outside_six_programs,31.89587378336498,32.58064158319482,92.97521075922063,91.35189613422666
bridge,OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,mitochondrial_expression,0.3315486799548997,0.21087422576074746,1.096289082551343,0.7619228774795742
bridge,OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,dna_repair,0.3877619097085577,0.17235464880650114,1.2821620894421213,0.6227453805313515
bridge,OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,oxidative_stress,0.07718117656103594,0.05659129636499677,0.25520500112937,0.20447355863982414
bridge,OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,inflammatory_signaling,0.30653962925502526,0.4174754676660885,1.0135948934175636,1.5084067692661844
bridge,OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,proteostasis,0.19751397627260853,0.22440513062039225,0.6530938861479421,0.8108122376105739
bridge,OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,muscle_remodeling,0.8544416355514808,0.8454708970659988,2.825271501185957,3.0548238714039764
bridge,OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,outside_six_programs,28.087828070568168,25.74941240719988,92.8743835461257,93.03681530506852
bridge,OS,GSE298393:GSM9013397,2,0,training_all_mean_TPM,mitochondrial_expression,0.33614582872704235,0.24830728506942026,1.426402271668077,0.8830605915830483
bridge,OS,GSE298393:GSM9013397,2,0,training_all_mean_TPM,dna_repair,0.31190414407882855,0.172898270872285,1.3235350304406048,0.6148818763713713
bridge,OS,GSE298393:GSM9013397,2,0,training_all_mean_TPM,oxidative_stress,0.03460559962295476,0.04939014957871969,0.14684551077592348,0.17564726179163845
bridge,OS,GSE298393:GSM9013397,2,0,training_all_mean_TPM,inflammatory_signaling,0.2244460677544761,0.4550801352418115,0.9524151530433563,1.618411370137518
bridge,OS,GSE298393:GSM9013397,2,0,training_all_mean_TPM,proteostasis,0.1159376764207683,0.1730021401507668,0.4919703024272523,0.6152512689426678
bridge,OS,GSE298393:GSM9013397,2,0,training_all_mean_TPM,muscle_remodeling,0.6330163953420785,1.043536009436949,2.686143772000461,3.7111497778809697
bridge,OS,GSE298393:GSM9013397,2,0,training_all_mean_TPM,outside_six_programs,21.90993513115195,25.97672682030086,92.97268795964433,92.38159785329279
bridge,OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,mitochondrial_expression,0.6287754345163279,0.6166718750006742,1.2846810931508705,1.7967196830176895
bridge,OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,dna_repair,0.4983997345078301,0.32730746953017276,1.0183042794064436,0.9536348206295789
bridge,OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,oxidative_stress,0.15053717601278618,0.0815839049577851,0.3075696874015348,0.23770081594030326
