training_pool,id,sample_index,label,reference,program,kind,replicate,n_genes,renormalized,expression_logit_change,bridge_logit_change,perturbed_logit,original_logit,reference_logit
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,1,43,False,-0.007717531746251893,-0.18475226439090875,-7.754774255670782,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,1,43,True,-0.003964477078149287,-0.1731121127154438,-7.766414407346247,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,2,43,False,0.009870363813455185,0.03508936565594922,-7.97461588571764,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,2,43,True,0.01320579818209211,0.04538210641203477,-7.984908626473725,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,3,43,False,-0.006455944571378325,0.2933899971721985,-8.232916517233889,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,3,43,True,-0.00022076709393559213,0.31267541315810377,-8.252201933219794,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,4,43,False,-0.010065061635458505,-0.07209904148135138,-7.867427478580339,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,4,43,True,-0.0007284782687406732,-0.043143056143208014,-7.8963834639184824,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,5,43,False,-0.0348944747726847,0.07924061433732277,-8.018767134399013,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,5,43,True,-0.0299551074155886,0.0944591620252595,-8.03398568208695,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,6,43,False,-0.01434757222835259,-0.05568599562411691,-7.8838405244375735,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,6,43,True,-0.012370029035963626,-0.04956017120048273,-7.889966348861208,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,7,43,False,-0.01351328682477515,-0.1414544241092699,-7.798072095952421,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,7,43,True,-0.008757347214725542,-0.12668114082180182,-7.812845379239889,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,8,43,False,0.018518232693239156,-0.05362827775115875,-7.885898242310532,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,8,43,True,0.020611895008237013,-0.04715727757320565,-7.892369242488485,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,9,43,False,-0.016117390695406186,-0.47674233859743254,-7.462784181464258,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,9,43,True,-0.09570499779702857,-0.7207345544361488,-7.218791965625542,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,10,43,False,-0.008759997223613425,-0.15507712415501373,-7.784449395906677,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,10,43,True,-0.0018123864913093257,-0.1335417374868939,-7.8059847825747966,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,11,43,False,0.005256261392659667,0.013715525268025885,-7.953242045329716,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,11,43,True,0.004284055218796823,0.010743175103471003,-7.9502696951651615,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,12,43,False,0.005352498688957041,-0.008000000015044861,-7.931526520046646,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,12,43,True,-0.07556367959563914,-0.2587339721621902,-7.6807925478995,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,13,43,False,-0.005844901144662629,-0.22970038078642574,-7.709826139275265,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,13,43,True,0.0017365855834157173,-0.2061210617910092,-7.733405458270681,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,14,43,False,-0.006010477900446176,-0.3701819333700769,-7.569344586691614,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,14,43,True,-0.20944481145576077,-1.0001453294330531,-6.939381190628637,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,15,43,False,-0.005965059010918594,0.03479264349289224,-7.974319163554583,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,15,43,True,-0.0007497848559907538,0.05100934141137259,-7.990535861473063,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,16,43,False,0.01243784791194713,-0.02997286455502035,-7.90955365550667,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,16,43,True,0.017588412066686487,-0.014039955243788427,-7.925486564817902,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,17,43,False,-0.016214199097312587,0.018562096916411974,-7.958088616978102,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,17,43,True,-0.015561906914939527,0.020628437623599893,-7.96015495768529,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,18,43,False,0.03891985085852667,-0.05561623098151358,-7.883910289080177,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,18,43,True,0.042678969825608704,-0.043956167769920285,-7.89557035229177,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,19,43,False,-0.005479855589221927,0.06350647443036905,-8.00303299449206,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,oxidative_stress,matched_random,19,43,True,0.013881380252406927,0.12347590295667032,-8.06300242301836,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,program,-1,183,False,0.22984249717782745,0.5340401025162009,-8.473566622577891,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,program,-1,183,True,0.2642490103141597,0.6407109622550706,-8.580237482316761,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,0,183,False,-0.011977907950686983,0.10949443227855227,-8.049020952340243,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,0,183,True,-0.0019938359985403054,0.1404310961072497,-8.07995761616894,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,1,183,False,-0.008518243336702369,0.5104237600153283,-8.449950280077019,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,1,183,True,-0.024991315272799852,0.45919970002978516,-8.398726220091476,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,2,183,False,0.023137651767790146,-0.2537527128022248,-7.685773807259466,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,2,183,True,0.032418321328172794,-0.22483536927575187,-7.714691150785939,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,3,183,False,0.0513208442209816,0.2653845348490904,-8.20491105491078,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,3,183,True,-0.0032678244477892804,0.09567576491508589,-8.035202284976776,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,4,183,False,0.08059939917767167,-0.11074494023182524,-7.828781579829865,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,4,183,True,0.09299316750826847,-0.07220676509223267,-7.867319754969458,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,5,183,False,0.06991239415942374,-0.0019526393189153168,-7.937573880742775,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,5,183,True,0.11584105040855519,0.14033202256587174,-8.079858542627562,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,6,183,False,0.04421047862761185,-0.34294298623262875,-7.596583533829062,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,6,183,True,-0.1681045880400447,-1.0028606254522856,-6.936665894609405,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,7,183,False,0.04786439413482668,0.3612187966739384,-8.300745316735629,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,7,183,True,0.05764155391636194,0.3914976827436476,-8.331024202805338,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,8,183,False,-0.009529262602050892,-0.25474741805805934,-7.684779102003631,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,8,183,True,-0.07095281073303994,-0.4459839485352859,-7.493542571526405,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,9,183,False,-0.0024212057698704825,-0.7060249470803228,-7.233501572981368,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,9,183,True,0.02245288491958064,-0.6293005679574435,-7.310225952104247,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,10,183,False,0.05087742258697148,0.12410951268202552,-8.063636032743716,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,10,183,True,0.06853946789931342,0.1789915670776736,-8.118518087139364,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,11,183,False,0.07389599200719488,-0.05304243317232249,-7.886484086889368,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,11,183,True,0.0888744117916005,-0.006686268401381312,-7.932840251660309,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,12,183,False,0.020296785493663094,0.3233080169902678,-8.262834537051958,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,12,183,True,0.04207877400860127,0.39092196458454964,-8.33044848464624,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,13,183,False,0.07197825579561368,-0.18092157245087037,-7.75860494761082,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,13,183,True,0.06300525233286436,-0.2086441530746015,-7.730882366987089,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,14,183,False,-0.009899898180805167,-0.28142344146817777,-7.658103078593513,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,14,183,True,0.0025527685317072724,-0.24306052282577184,-7.696465997235919,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,15,183,False,0.01626081971187432,-0.4984931881490411,-7.441033331912649,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,15,183,True,-0.02275392227893036,-0.620207542833441,-7.319318977228249,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,16,183,False,0.034132246473610905,0.1439615825756846,-8.083488102637375,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,16,183,True,0.04986645204214568,0.19287766784668747,-8.132404187908378,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,17,183,False,0.010759110011221651,-0.2572099927378986,-7.682316527323792,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,17,183,True,0.03507646167510359,-0.18191800797126234,-7.757608512090428,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,18,183,False,0.0300210783007131,-0.22131121810934928,-7.718215301952341,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,18,183,True,0.06330987138514388,-0.11813915246375473,-7.821387367597936,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,19,183,False,-0.005085112732047037,-0.03334989833024338,-7.906176621731447,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,inflammatory_signaling,matched_random,19,183,True,-0.2238854059021378,-0.7114012038591682,-7.228125316202522,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,program,-1,102,False,-0.040893406863325765,0.15540006747096413,-8.094926587532655,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,program,-1,102,True,-0.018125697435557697,0.22596034101752593,-8.165486861079216,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,0,102,False,-0.004793483239673435,-0.12893136282536943,-7.810595157236321,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,0,102,True,0.012749955935532853,-0.07458831413396183,-7.864938205927729,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,1,102,False,-0.013952909594685536,-0.32735084606065357,-7.612175674001037,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,1,102,True,-0.05263949356790221,-0.4469987640036379,-7.4925277560580525,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,2,102,False,0.0546330911533488,-0.553720032016372,-7.3858064880453185,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,2,102,True,0.07306270166137807,-0.4964426572505545,-7.443083862811136,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,3,102,False,-0.009358621193101158,0.3687730722449487,-8.30829959230664,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,3,102,True,-0.03423698448221302,0.29188268207212786,-8.231409202133818,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,4,102,False,0.0050041988283027194,0.3336361171718636,-8.273162637233554,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,4,102,True,-0.084950217951409,0.05639281721050793,-7.995919337272198,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,5,102,False,0.02782599468503122,-0.0837163171058819,-7.855810202955809,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,5,102,True,0.05514350028072812,0.001039516694845588,-7.940566036756536,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,6,102,False,-0.016035168462764204,-0.5273637150928607,-7.41216280496883,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,6,102,True,0.013081886484933136,-0.4379065777025062,-7.501619942359184,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,7,102,False,-0.013604166807553497,0.1921409412743742,-8.131667461336065,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,7,102,True,0.014071510916267016,0.2776673383823436,-8.217193858444034,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,8,102,False,-0.009107534478140167,0.5091104630760128,-8.448636983137703,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,8,102,True,0.0024575639005774974,0.5448537714974009,-8.484380291559091,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,9,102,False,0.00385823477201086,0.5635472556746208,-8.503073775736311,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,9,102,True,0.019059793912468592,0.6109764624684431,-8.550502982530134,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,10,102,False,-0.025942533356847264,-0.309695940472011,-7.6298305795896795,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,10,102,True,-0.00834693656574359,-0.2551349921145629,-7.6843915279471275,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,11,102,False,0.07716686113057847,-0.0527015219158784,-7.886824998145812,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,11,102,True,0.08404740159067359,-0.031376687318015684,-7.908149832743675,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,12,102,False,0.013810219756784647,-0.05170074482543896,-7.8878257752362515,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,12,102,True,0.030623660564280897,0.0004784476886925404,-7.940004967750383,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,13,102,False,0.00873146377206524,0.18166351508443768,-8.121190035146128,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,13,102,True,0.02466489411088446,0.23107339821899586,-8.170599918280686,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,14,102,False,0.012475846046804406,0.2270325966769633,-8.166559116738654,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,14,102,True,-0.09746416979288597,-0.11555206805974194,-7.8239744520019485,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,15,102,False,0.006147398285726524,0.2622002673433599,-8.20172678740505,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,15,102,True,0.013207940545406416,0.2840935856629585,-8.223620105724649,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,16,102,False,0.019190068512806135,-0.15456025648450122,-7.784966263577189,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,16,102,True,0.029972367953284618,-0.12115828585729105,-7.818368234204399,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,17,102,False,0.02890305859867226,0.2764112085328634,-8.215937728594554,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,17,102,True,0.04509975567212621,0.32664019732442284,-8.266166717386113,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,18,102,False,0.00440319926229904,-0.09823265428963168,-7.841293865772059,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,18,102,True,0.009514231872316259,-0.08231850888887493,-7.8572080111728155,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,19,102,False,-0.008420331249034518,0.7232283024607113,-8.662754822522402,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,proteostasis,matched_random,19,102,True,0.004601128012559741,0.7634576610992099,-8.7029841811609,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,program,-1,190,False,0.06168931921485665,-0.11994183111710299,-7.8195846889445875,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,program,-1,190,True,0.2943644842927924,0.5983620434158183,-8.537888563477509,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,0,190,False,-0.0011272034780915874,-0.07885157536384213,-7.860674944697848,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,0,190,True,-0.3247887929061335,-1.0846070838306332,-6.854919436231057,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,1,190,False,-0.036620981040975664,0.27495124356164524,-8.214477763623336,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,1,190,True,-0.22544913984961568,-0.3150190075543833,-7.624507512507307,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,2,190,False,-0.005651911069250559,-0.22598774302082347,-7.713538777040867,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,2,190,True,0.01143293231799447,-0.17275297004221102,-7.766773550019479,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,3,190,False,0.0003074793172572754,-0.36261442041654846,-7.576912099645142,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,3,190,True,-0.06756064340353163,-0.5729270683866616,-7.366599451675029,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,4,190,False,0.0333657946882866,0.659837527749005,-8.599364047810695,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,4,190,True,-0.033423944241327774,0.45211289922917786,-8.391639419290868,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,5,190,False,-0.023071123815270766,0.21417274181658286,-8.153699261878273,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,5,190,True,-0.08337332541452724,0.026529067220053548,-7.966055587281744,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,6,190,False,-0.005553274377945172,-0.6782437725858017,-7.261282747475889,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,6,190,True,-0.10488051118662867,-0.986785653631614,-6.9527408664300765,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,7,190,False,-0.030120929865674384,-0.10981727427883925,-7.829709245782851,-7.9395265200616905,-5.8252854711124655
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,muscle_remodeling,matched_random,7,190,True,-0.040943482293577915,-0.1434001185807574,-7.796126401480933,-7.9395265200616905,-5.8252854711124655
