epoch,train_loss,val_loss
0,2.6734852166221548,1.236173152923584
1,1.167811420778878,1.1429150104522705
2,1.1352472756617367,1.1249204874038696
3,1.1132733532415031,1.1209161281585693
4,1.1189028542643538,1.1140501499176025
