epoch,train_loss,val_loss
0,1.747367636537552,1.1150001287460327
1,1.121718030500412,1.0767468214035034
2,1.077239547920227,1.0469518899917603
3,1.0192557484149933,0.971962034702301
4,0.9620688307523727,0.9334446787834167
