gene,source_row,method
ERICH6,8909,exact_symbol
ERLEC1,8911,exact_symbol
ERLIN1,8913,exact_symbol
ERLIN2,8914,exact_symbol
ERMAP,8915,exact_symbol
ERMN,8917,exact_symbol
ERMP1,8918,exact_symbol
ERN1,8919,exact_symbol
ERN2,8920,exact_symbol
ERO1A,8921,exact_symbol
ERO1B,8922,exact_symbol
ERP27,8923,exact_symbol
ERP29,8924,exact_symbol
ERP44,8926,exact_symbol
ERRFI1,8927,exact_symbol
ESAM,8937,exact_symbol
ESCO1,8938,exact_symbol
ESCO2,8939,exact_symbol
ESD,8940,exact_symbol
ESF1,8941,exact_symbol
ESM1,8942,exact_symbol
ESPL1,8943,exact_symbol
ESPNL,8945,exact_symbol
ESR1,8947,exact_symbol
ESR2,8948,exact_symbol
ESRP1,8949,exact_symbol
ESRP2,8950,exact_symbol
ESRRA,8951,exact_symbol
ESRRB,8954,exact_symbol
ESRRG,8955,exact_symbol
ESS2,7723,hgnc_previous_symbol
ESYT1,8957,exact_symbol
ESYT2,8958,exact_symbol
ESYT3,8959,exact_symbol
ETAA1,8960,exact_symbol
ETF1,8961,exact_symbol
ETFA,8965,exact_symbol
ETFB,8966,exact_symbol
ETFBKMT,8967,exact_symbol
ETFDH,8968,exact_symbol
ETFRF1,15008,hgnc_previous_symbol
ETHE1,8969,exact_symbol
ETNK1,8970,exact_symbol
ETNK2,8971,exact_symbol
ETNPPL,8972,exact_symbol
ETS1,8973,exact_symbol
ETS2,8974,exact_symbol
ETV1,8975,exact_symbol
ETV2,8976,exact_symbol
ETV3,8977,exact_symbol
ETV3L,8978,exact_symbol
ETV4,8979,exact_symbol
ETV5,8980,exact_symbol
ETV6,8981,exact_symbol
EVA1A,8983,exact_symbol
EVA1B,8984,exact_symbol
EVA1C,8985,exact_symbol
EVC,8986,exact_symbol
EVC2,8987,exact_symbol
EVI2A,8988,exact_symbol
EVI2B,8989,exact_symbol
EVI5,8990,exact_symbol
EVI5L,8991,exact_symbol
EVL,8992,exact_symbol
EVPL,8993,exact_symbol
EVX1,8995,exact_symbol
EVX2,8996,exact_symbol
EWSR1,8997,exact_symbol
EXD1,8998,exact_symbol
EXD2,8999,exact_symbol
EXO1,9001,exact_symbol
EXO5,9002,exact_symbol
EXOC1,9003,exact_symbol
EXOC1L,-1,missing
EXOC2,9004,exact_symbol
EXOC3,9005,exact_symbol
EXOC3L1,9006,exact_symbol
EXOC3L2,9007,exact_symbol
EXOC3L4,9008,exact_symbol
EXOC4,9009,exact_symbol
EXOC5,9010,exact_symbol
EXOC6,9012,exact_symbol
EXOC6B,9013,exact_symbol
EXOC7,9014,exact_symbol
EXOC8,9016,exact_symbol
EXOG,9017,exact_symbol
EXOSC1,9019,exact_symbol
EXOSC10,9020,exact_symbol
EXOSC2,9021,exact_symbol
EXOSC3,9022,exact_symbol
EXOSC4,9025,exact_symbol
EXOSC5,9026,exact_symbol
EXOSC6,9027,exact_symbol
EXOSC7,9028,exact_symbol
EXOSC8,9029,exact_symbol
EXOSC9,9030,exact_symbol
EXPH5,9031,exact_symbol
EXT1,9032,exact_symbol
EXT2,9033,exact_symbol
EXTL1,9034,exact_symbol
EXTL2,9035,exact_symbol
EXTL3,9037,exact_symbol
EYA1,9038,exact_symbol
EYA2,9039,exact_symbol
EYA3,9040,exact_symbol
EYA4,9041,exact_symbol
EZH1,9043,exact_symbol
EZH2,9044,exact_symbol
EZR,9046,exact_symbol
F10,9047,exact_symbol
F11,9048,exact_symbol
F11R,9049,exact_symbol
F12,9050,exact_symbol
F13A1,9051,exact_symbol
F13B,9052,exact_symbol
F2,9053,exact_symbol
F2R,9054,exact_symbol
F2RL1,9055,exact_symbol
F2RL2,9056,exact_symbol
F2RL3,9057,exact_symbol
F3,9058,exact_symbol
F5,9059,exact_symbol
F7,9060,exact_symbol
F8,9061,exact_symbol
F9,9065,exact_symbol
FA2H,9066,exact_symbol
FAAH,9067,exact_symbol
FAAP100,9070,exact_symbol
FAAP20,9071,exact_symbol
FAAP24,9072,exact_symbol
FABP1,9073,exact_symbol
FABP12,9074,exact_symbol
FABP2,9076,exact_symbol
FABP3,9077,exact_symbol
FABP4,9079,exact_symbol
FABP5,9080,exact_symbol
FABP6,9094,exact_symbol
FABP7,9095,exact_symbol
FABP9,9098,exact_symbol
FADD,9099,exact_symbol
FADS1,9100,exact_symbol
FADS2,9101,exact_symbol
FADS3,9103,exact_symbol
FADS6,9104,exact_symbol
FAF1,9105,exact_symbol
FAF2,9106,exact_symbol
FAH,9108,exact_symbol
FAHD1,9109,exact_symbol
FAHD2A,9110,exact_symbol
FAIM2,9115,exact_symbol
FAM107A,9128,exact_symbol
FAM107B,9129,exact_symbol
FAM110A,9132,exact_symbol
FAM110B,9133,exact_symbol
FAM110D,9135,exact_symbol
FAM114A1,9138,exact_symbol
FAM114A2,9139,exact_symbol
FAM117A,9140,exact_symbol
FAM117B,9141,exact_symbol
FAM118A,9142,exact_symbol
FAM118B,9143,exact_symbol
FAM120A,9144,exact_symbol
FAM120B,9146,exact_symbol
FAM120C,9147,exact_symbol
FAM124A,9151,exact_symbol
FAM124B,9152,exact_symbol
FAM131A,9161,exact_symbol
FAM131B,9162,exact_symbol
FAM131C,9163,exact_symbol
FAM133B,9166,exact_symbol
FAM135A,9172,exact_symbol
FAM135B,9173,exact_symbol
FAM136A,9174,exact_symbol
FAM13A,9176,exact_symbol
FAM13B,9177,exact_symbol
FAM13C,9178,exact_symbol
FAM149A,9179,exact_symbol
FAM149B1,9180,exact_symbol
FAM151A,9184,exact_symbol
FAM151B,9185,exact_symbol
FAM161B,9201,exact_symbol
FAM162A,9202,exact_symbol
FAM162B,9203,exact_symbol
FAM163A,9204,exact_symbol
FAM163B,9205,exact_symbol
FAM167A,9217,exact_symbol
FAM167B,9218,exact_symbol
FAM168A,9219,exact_symbol
FAM168B,9220,exact_symbol
FAM169A,9221,exact_symbol
FAM170A,9223,exact_symbol
FAM171A1,9225,exact_symbol
FAM171A2,9226,exact_symbol
FAM171B,9227,exact_symbol
FAM174A,9232,exact_symbol
FAM174B,9233,exact_symbol
FAM174C,3911,hgnc_previous_symbol
FAM178B,9239,exact_symbol
FAM180A,9242,exact_symbol
FAM181A,9244,exact_symbol
FAM181B,9245,exact_symbol
FAM184A,9250,exact_symbol
FAM184B,9251,exact_symbol
FAM185A,9252,exact_symbol
FAM186B,9255,exact_symbol
FAM187A,9256,exact_symbol
FAM193A,9265,exact_symbol
FAM193B,9266,exact_symbol
FAM199X,9279,exact_symbol
FAM204A,9288,exact_symbol
FAM20A,9303,exact_symbol
FAM20B,9304,exact_symbol
FAM20C,9305,exact_symbol
FAM210A,9306,exact_symbol
FAM210B,9307,exact_symbol
FAM216A,9315,exact_symbol
FAM216B,9316,exact_symbol
FAM217B,9318,exact_symbol
FAM219A,9321,exact_symbol
FAM219B,9322,exact_symbol
FAM221A,9330,exact_symbol
FAM222A,9332,exact_symbol
FAM222B,9333,exact_symbol
FAM227B,9335,exact_symbol
FAM228B,9337,exact_symbol
FAM229A,9338,exact_symbol
FAM229B,9339,exact_symbol
FAM234A,9344,exact_symbol
FAM234B,9345,exact_symbol
FAM240A,-1,missing
FAM240B,-1,missing
FAM241A,4118,hgnc_previous_symbol
FAM241B,3765,hgnc_previous_symbol
FAM32A,9361,exact_symbol
FAM3A,9367,exact_symbol
FAM3B,9368,exact_symbol
FAM3C,9369,exact_symbol
FAM3D,9371,exact_symbol
FAM43A,9372,exact_symbol
FAM43B,9373,exact_symbol
FAM47E,9384,exact_symbol
FAM50A,9388,exact_symbol
FAM50B,9389,exact_symbol
FAM53A,9390,exact_symbol
FAM53B,9391,exact_symbol
FAM53C,9392,exact_symbol
FAM76A,9429,exact_symbol
FAM76B,9430,exact_symbol
FAM78A,9431,exact_symbol
FAM78B,9432,exact_symbol
FAM81A,9433,exact_symbol
FAM81B,9434,exact_symbol
FAM83A,9435,exact_symbol
FAM83B,9436,exact_symbol
FAM83C,9437,exact_symbol
FAM83D,9438,exact_symbol
FAM83E,9439,exact_symbol
FAM83F,9440,exact_symbol
FAM83G,9441,exact_symbol
FAM83H,9442,exact_symbol
FAM89A,9460,exact_symbol
FAM89B,9461,exact_symbol
FAM8A1,9462,exact_symbol
FAM91A1,9496,exact_symbol
FAM98A,9506,exact_symbol
FAM98B,9507,exact_symbol
FAM98C,9508,exact_symbol
FAN1,9512,exact_symbol
FANCA,9513,exact_symbol
FANCC,9515,exact_symbol
FANCD2,9516,exact_symbol
FANCD2OS,9517,exact_symbol
FANCE,9519,exact_symbol
FANCG,9521,exact_symbol
FANCI,9522,exact_symbol
FANCL,9523,exact_symbol
FANCM,9524,exact_symbol
FANK1,9525,exact_symbol
FAP,9526,exact_symbol
FAR1,9527,exact_symbol
FAR2,9529,exact_symbol
FARP1,9534,exact_symbol
FARP2,9535,exact_symbol
FARS2,9536,exact_symbol
FARSA,9537,exact_symbol
FARSB,9538,exact_symbol
FASLG,9541,exact_symbol
FASN,9542,exact_symbol
FASTK,9543,exact_symbol
FASTKD1,9544,exact_symbol
FASTKD2,9545,exact_symbol
FASTKD3,9546,exact_symbol
FASTKD5,9547,exact_symbol
FAT1,9548,exact_symbol
FAT2,9550,exact_symbol
FAT3,9551,exact_symbol
FAT4,9552,exact_symbol
FAU,9554,exact_symbol
FAXC,9557,exact_symbol
FBF1,9559,exact_symbol
FBH1,9598,hgnc_previous_symbol
FBL,9560,exact_symbol
FBLIM1,9561,exact_symbol
FBLL1,9562,exact_symbol
FBLN1,9563,exact_symbol
FBLN2,9564,exact_symbol
FBLN5,9565,exact_symbol
FBLN7,9566,exact_symbol
FBN1,9567,exact_symbol
FBN2,9568,exact_symbol
FBP1,9570,exact_symbol
FBP2,9571,exact_symbol
FBRS,9573,exact_symbol
FBRSL1,9574,exact_symbol
FBXL12,9575,exact_symbol
FBXL13,9576,exact_symbol
FBXL14,9577,exact_symbol
FBXL15,9578,exact_symbol
FBXL16,9579,exact_symbol
FBXL17,9580,exact_symbol
FBXL18,9581,exact_symbol
FBXL19,9582,exact_symbol
FBXL2,9583,exact_symbol
FBXL20,9584,exact_symbol
FBXL22,9586,exact_symbol
FBXL3,9587,exact_symbol
FBXL4,9588,exact_symbol
FBXL5,9589,exact_symbol
FBXL6,9590,exact_symbol
FBXL7,9591,exact_symbol
FBXL8,9592,exact_symbol
FBXO10,9593,exact_symbol
FBXO11,9594,exact_symbol
FBXO15,9595,exact_symbol
FBXO16,9596,exact_symbol
FBXO17,9597,exact_symbol
FBXO2,9599,exact_symbol
FBXO21,9600,exact_symbol
FBXO22,9601,exact_symbol
FBXO24,9602,exact_symbol
FBXO25,9603,exact_symbol
FBXO27,9604,exact_symbol
FBXO28,9605,exact_symbol
FBXO3,9606,exact_symbol
FBXO30,9607,exact_symbol
FBXO31,9608,exact_symbol
FBXO32,9609,exact_symbol
FBXO33,9610,exact_symbol
FBXO34,9611,exact_symbol
FBXO36,9612,exact_symbol
FBXO38,9614,exact_symbol
FBXO39,9615,exact_symbol
FBXO4,9616,exact_symbol
FBXO40,9617,exact_symbol
FBXO41,9618,exact_symbol
FBXO42,9619,exact_symbol
FBXO43,9620,exact_symbol
FBXO44,9621,exact_symbol
FBXO45,9622,exact_symbol
FBXO46,9623,exact_symbol
FBXO47,9624,exact_symbol
FBXO48,9625,exact_symbol
FBXO5,9626,exact_symbol
FBXO6,9627,exact_symbol
FBXO7,9628,exact_symbol
FBXO8,9629,exact_symbol
FBXO9,9630,exact_symbol
FBXW11,9632,exact_symbol
FBXW2,9635,exact_symbol
FBXW4,9636,exact_symbol
FBXW5,9638,exact_symbol
FBXW7,9639,exact_symbol
FBXW8,9640,exact_symbol
FBXW9,9641,exact_symbol
FCER1G,9645,exact_symbol
FCER2,9646,exact_symbol
FCF1,9647,exact_symbol
FCGR1A,9659,exact_symbol
FCGRT,9667,exact_symbol
FCHO1,9668,exact_symbol
FCHO2,9669,exact_symbol
FCHSD1,9670,exact_symbol
FCHSD2,9671,exact_symbol
FCMR,9672,exact_symbol
FCN1,9673,exact_symbol
FCRLA,9682,exact_symbol
FCRLB,9683,exact_symbol
FCSK,10111,hgnc_previous_symbol
FDFT1,9685,exact_symbol
FDPS,9686,exact_symbol
FDX1,9695,exact_symbol
FDX2,9698,exact_symbol
FDXACB1,9699,exact_symbol
FECH,9701,exact_symbol
FEM1B,9708,exact_symbol
FEM1C,9709,exact_symbol
FEN1,9710,exact_symbol
FER,9712,exact_symbol
FER1L5,9714,exact_symbol
FER1L6,9715,exact_symbol
FERD3L,9716,exact_symbol
FERMT1,9717,exact_symbol
FERMT2,9718,exact_symbol
FERMT3,9719,exact_symbol
FES,9721,exact_symbol
FETUB,9722,exact_symbol
FEV,9723,exact_symbol
FEZ1,9724,exact_symbol
FEZ2,9725,exact_symbol
FEZF1,9726,exact_symbol
FEZF2,9727,exact_symbol
FFAR1,9728,exact_symbol
FFAR2,9729,exact_symbol
FFAR4,9731,exact_symbol
FGB,9733,exact_symbol
FGD1,9734,exact_symbol
FGD2,9735,exact_symbol
FGD3,9736,exact_symbol
FGD4,9737,exact_symbol
FGD5,9738,exact_symbol
FGD6,9740,exact_symbol
FGF1,9741,exact_symbol
FGF10,9742,exact_symbol
FGF11,9743,exact_symbol
FGF12,9744,exact_symbol
FGF13,9745,exact_symbol
FGF14,9746,exact_symbol
FGF16,9747,exact_symbol
FGF17,9748,exact_symbol
FGF18,9749,exact_symbol
FGF2,9751,exact_symbol
FGF20,9752,exact_symbol
FGF21,9753,exact_symbol
FGF22,9754,exact_symbol
FGF23,9755,exact_symbol
FGF3,9756,exact_symbol
FGF4,9757,exact_symbol
FGF5,9758,exact_symbol
FGF6,9759,exact_symbol
FGF7,9760,exact_symbol
FGF8,9763,exact_symbol
FGF9,9764,exact_symbol
FGFBP1,9765,exact_symbol
FGFBP3,9767,exact_symbol
FGFR1,9768,exact_symbol
FGFR1OP2,9770,exact_symbol
FGFR2,9772,exact_symbol
FGFR3,9773,exact_symbol
FGFR4,9778,exact_symbol
FGFRL1,9779,exact_symbol
FGG,9780,exact_symbol
FGGY,9781,exact_symbol
FGL1,9782,exact_symbol
FGL2,9783,exact_symbol
FGR,9784,exact_symbol
FH,9785,exact_symbol
FHAD1,9786,exact_symbol
FHDC1,9787,exact_symbol
FHIP1A,9196,stable_id
FHIP1B,9197,stable_id
FHIP2A,9198,stable_id
FHIP2B,9199,stable_id
FHIT,9788,exact_symbol
FHL2,9790,exact_symbol
FHL3,9791,exact_symbol
FHL5,9792,exact_symbol
FHOD1,9793,exact_symbol
FHOD3,9794,exact_symbol
FIBCD1,9796,exact_symbol
FIBIN,9797,exact_symbol
FIBP,9798,exact_symbol
FICD,9799,exact_symbol
FIG4,9800,exact_symbol
FIGLA,9801,exact_symbol
FIGN,9802,exact_symbol
FIGNL1,9803,exact_symbol
FIGNL2,9804,exact_symbol
FILIP1,9805,exact_symbol
FILIP1L,9806,exact_symbol
FIS1,9808,exact_symbol
FITM1,9809,exact_symbol
FITM2,9810,exact_symbol
FIZ1,9811,exact_symbol
FJX1,9812,exact_symbol
FKBP10,9813,exact_symbol
FKBP11,9814,exact_symbol
FKBP14,9815,exact_symbol
FKBP15,9816,exact_symbol
FKBP1B,9820,exact_symbol
FKBP2,9822,exact_symbol
FKBP3,9823,exact_symbol
FKBP4,9824,exact_symbol
FKBP5,9830,exact_symbol
FKBP6,9831,exact_symbol
FKBP7,9832,exact_symbol
FKBP8,9833,exact_symbol
FKBP9,9834,exact_symbol
FKBPL,9836,exact_symbol
FKRP,9837,exact_symbol
FKTN,9838,exact_symbol
FLACC1,2143,hgnc_previous_symbol
FLAD1,9839,exact_symbol
FLCN,9840,exact_symbol
FLI1,9843,exact_symbol
FLII,9844,exact_symbol
FLNA,9847,exact_symbol
FLNB,9848,exact_symbol
FLNC,9849,exact_symbol
FLOT1,9850,exact_symbol
FLOT2,9851,exact_symbol
FLRT1,9852,exact_symbol
FLRT2,9853,exact_symbol
FLRT3,9854,exact_symbol
FLT1,9855,exact_symbol
FLT3,9857,exact_symbol
FLT3LG,9858,exact_symbol
FLT4,9859,exact_symbol
FLVCR1,9860,exact_symbol
FLVCR2,9861,exact_symbol
FLYWCH1,9862,exact_symbol
FLYWCH2,9864,exact_symbol
FMC1,4180,hgnc_previous_symbol
FMN1,9865,exact_symbol
FMN2,9866,exact_symbol
FMNL1,9867,exact_symbol
FMNL2,9868,exact_symbol
FMNL3,9869,exact_symbol
FMO1,9870,exact_symbol
FMO2,9873,exact_symbol
FMO3,9874,exact_symbol
FMO4,9875,exact_symbol
FMO5,9876,exact_symbol
FMOD,9881,exact_symbol
FMR1,9882,exact_symbol
FN1,9884,exact_symbol
FN3K,9885,exact_symbol
FN3KRP,9886,exact_symbol
FNBP1,9887,exact_symbol
FNBP1L,9888,exact_symbol
FNBP4,9890,exact_symbol
FNDC1,9891,exact_symbol
FNDC10,9892,exact_symbol
FNDC11,9893,exact_symbol
FNDC3A,9894,exact_symbol
FNDC3B,9895,exact_symbol
FNDC4,9897,exact_symbol
FNDC5,9898,exact_symbol
FNDC7,9899,exact_symbol
FNDC8,9900,exact_symbol
FNDC9,9901,exact_symbol
FNIP1,9902,exact_symbol
FNIP2,9903,exact_symbol
FNTA,9904,exact_symbol
FNTB,9907,exact_symbol
FOCAD,9910,exact_symbol
FOLH1,9911,exact_symbol
FOLR2,9914,exact_symbol
FOS,9917,exact_symbol
FOSB,9918,exact_symbol
FOSL1,9919,exact_symbol
FOSL2,9921,exact_symbol
FOXA1,9922,exact_symbol
FOXA2,9923,exact_symbol
FOXA3,9924,exact_symbol
FOXB1,9925,exact_symbol
FOXB2,9926,exact_symbol
FOXC1,9927,exact_symbol
FOXC2,9928,exact_symbol
FOXD1,9929,exact_symbol
FOXD2,9930,exact_symbol
FOXD3,9931,exact_symbol
FOXE1,9938,exact_symbol
FOXE3,9939,exact_symbol
FOXF1,9940,exact_symbol
FOXF2,9941,exact_symbol
FOXG1,9942,exact_symbol
FOXH1,9943,exact_symbol
FOXI1,9944,exact_symbol
FOXI2,9945,exact_symbol
FOXI3,9946,exact_symbol
FOXJ1,9947,exact_symbol
FOXJ2,9948,exact_symbol
FOXJ3,9949,exact_symbol
FOXK1,9950,exact_symbol
FOXK2,9951,exact_symbol
FOXL1,9952,exact_symbol
FOXL2,9953,exact_symbol
FOXL3,-1,missing
FOXM1,9955,exact_symbol
FOXN1,9956,exact_symbol
FOXN2,9957,exact_symbol
FOXN3,9958,exact_symbol
FOXN4,9960,exact_symbol
FOXO1,9961,exact_symbol
FOXO3,9963,exact_symbol
FOXO4,9965,exact_symbol
FOXO6,9966,exact_symbol
FOXP1,9967,exact_symbol
FOXP2,9968,exact_symbol
FOXP3,9969,exact_symbol
FOXP4,9970,exact_symbol
FOXQ1,9971,exact_symbol
FOXR2,9973,exact_symbol
FOXRED1,9974,exact_symbol
FOXRED2,9975,exact_symbol
FOXS1,9976,exact_symbol
FPGS,9979,exact_symbol
FPGT,9980,exact_symbol
FPR1,9982,exact_symbol
FRA10AC1,9985,exact_symbol
FRAS1,9986,exact_symbol
FREM1,9989,exact_symbol
FREM2,9990,exact_symbol
FREM3,9991,exact_symbol
FRK,10015,exact_symbol
FRMD3,10017,exact_symbol
FRMD4A,10018,exact_symbol
FRMD4B,10019,exact_symbol
FRMD5,10020,exact_symbol
FRMD6,10021,exact_symbol
FRMD7,10022,exact_symbol
FRMD8,10023,exact_symbol
FRMPD1,10025,exact_symbol
FRMPD2,10026,exact_symbol
FRMPD3,10028,exact_symbol
FRMPD4,10029,exact_symbol
FRRS1,10030,exact_symbol
FRRS1L,10031,exact_symbol
FRS2,10032,exact_symbol
FRS3,10033,exact_symbol
FRY,10034,exact_symbol
FRYL,10035,exact_symbol
FRZB,10036,exact_symbol
FSBP,10037,exact_symbol
FSCN1,10039,exact_symbol
FSCN2,10041,exact_symbol
FSCN3,10042,exact_symbol
FSD1,10043,exact_symbol
FSD1L,10044,exact_symbol
FSD2,10045,exact_symbol
FSHB,10046,exact_symbol
FSHR,10047,exact_symbol
FSIP1,10048,exact_symbol
FSIP2,10049,exact_symbol
FST,10050,exact_symbol
FSTL1,10051,exact_symbol
FSTL3,10052,exact_symbol
FSTL4,10053,exact_symbol
FSTL5,10054,exact_symbol
FTCD,10055,exact_symbol
FTH1,10057,exact_symbol
FTMT,10101,exact_symbol
FTO,10102,exact_symbol
FTSJ1,10104,exact_symbol
FTSJ3,10105,exact_symbol
FUBP1,10106,exact_symbol
FUBP3,10107,exact_symbol
FUCA1,10108,exact_symbol
FUCA2,10110,exact_symbol
FUNDC1,10112,exact_symbol
FUOM,10117,exact_symbol
FURIN,10118,exact_symbol
FUS,10119,exact_symbol
FUT1,10120,exact_symbol
FUT10,10121,exact_symbol
FUT11,10122,exact_symbol
FUT4,10125,exact_symbol
FUT7,10128,exact_symbol
FUT8,10129,exact_symbol
FUT9,10130,exact_symbol
FUZ,10131,exact_symbol
FXN,10132,exact_symbol
FXR1,10135,exact_symbol
FXR2,10136,exact_symbol
FXYD1,10137,exact_symbol
FXYD2,10138,exact_symbol
FXYD3,10139,exact_symbol
FXYD4,10140,exact_symbol
FXYD6,10142,exact_symbol
FXYD7,10147,exact_symbol
FYB2,3992,hgnc_previous_symbol
FYCO1,10149,exact_symbol
FYN,10150,exact_symbol
FYTTD1,10151,exact_symbol
FZD1,10153,exact_symbol
FZD10,10154,exact_symbol
FZD2,10155,exact_symbol
FZD3,10156,exact_symbol
FZD4,10157,exact_symbol
FZD5,10158,exact_symbol
FZD6,10159,exact_symbol
FZD7,10160,exact_symbol
FZD8,10161,exact_symbol
FZD9,10162,exact_symbol
FZR1,10163,exact_symbol
G0S2,10164,exact_symbol
G2E3,10165,exact_symbol
G3BP1,10166,exact_symbol
G3BP2,10167,exact_symbol
G6PC2,10169,exact_symbol
G6PC3,10170,exact_symbol
GAA,10172,exact_symbol
GAB1,10173,exact_symbol
GAB2,10174,exact_symbol
GAB3,10175,exact_symbol
GABARAP,10177,exact_symbol
GABARAPL1,10178,exact_symbol
GABARAPL2,10179,exact_symbol
GABBR1,10181,exact_symbol
GABBR2,10182,exact_symbol
GABPA,10183,exact_symbol
GABPB1,10184,exact_symbol
GABPB2,10185,exact_symbol
GABRA1,10186,exact_symbol
GABRA2,10187,exact_symbol
GABRA3,10188,exact_symbol
GABRA4,10189,exact_symbol
GABRA5,10190,exact_symbol
GABRA6,10191,exact_symbol
GABRB1,10192,exact_symbol
GABRB2,10193,exact_symbol
GABRB3,10194,exact_symbol
GABRD,10195,exact_symbol
GABRG1,10197,exact_symbol
GABRG2,10198,exact_symbol
GABRG3,10199,exact_symbol
GABRP,10200,exact_symbol
GABRQ,10201,exact_symbol
GABRR1,10202,exact_symbol
GABRR2,10203,exact_symbol
GABRR3,10204,exact_symbol
GAD1,10205,exact_symbol
GAD2,10206,exact_symbol
GADD45A,10207,exact_symbol
GADD45B,10208,exact_symbol
GADD45G,10209,exact_symbol
GADD45GIP1,10210,exact_symbol
GADL1,10211,exact_symbol
GAK,10225,exact_symbol
GAL,10226,exact_symbol
GAL3ST1,10227,exact_symbol
GAL3ST3,10229,exact_symbol
GAL3ST4,10230,exact_symbol
GALC,10231,exact_symbol
GALE,10232,exact_symbol
GALK1,10233,exact_symbol
GALK2,10234,exact_symbol
GALM,10235,exact_symbol
GALNS,10236,exact_symbol
GALNT1,10237,exact_symbol
GALNT10,10238,exact_symbol
GALNT11,10239,exact_symbol
GALNT12,10240,exact_symbol
GALNT13,10241,exact_symbol
GALNT14,10242,exact_symbol
GALNT15,10243,exact_symbol
GALNT16,10244,exact_symbol
GALNT17,33921,hgnc_previous_symbol
GALNT18,10245,exact_symbol
GALNT2,10246,exact_symbol
GALNT3,10247,exact_symbol
GALNT4,10248,exact_symbol
GALNT5,10249,exact_symbol
GALNT6,10250,exact_symbol
GALNT7,10251,exact_symbol
GALNT9,10253,exact_symbol
GALNTL5,10254,exact_symbol
GALNTL6,10255,exact_symbol
GALP,10256,exact_symbol
GALR1,10257,exact_symbol
GALR2,10258,exact_symbol
GALR3,10259,exact_symbol
GALT,10260,exact_symbol
GAMT,10261,exact_symbol
GAN,10263,exact_symbol
GANAB,10264,exact_symbol
GANC,10265,exact_symbol
GAP43,10266,exact_symbol
GAPDHS,10329,exact_symbol
GAPT,10330,exact_symbol
GAPVD1,10331,exact_symbol
GAR1,10332,exact_symbol
GAREM1,10333,exact_symbol
GAREM2,10334,exact_symbol
GARNL3,10335,exact_symbol
GARRE1,13657,hgnc_previous_symbol
GART,10338,exact_symbol
GAS1,10339,exact_symbol
GAS2,10340,exact_symbol
GAS2L1,10341,exact_symbol
GAS2L2,10344,exact_symbol
GAS2L3,10345,exact_symbol
GAS6,10346,exact_symbol
GAS7,10347,exact_symbol
GAS8,10348,exact_symbol
GASK1A,9277,hgnc_previous_symbol
GASK1B,9278,hgnc_previous_symbol
GAST,10349,exact_symbol
GATA1,10350,exact_symbol
GATA2,10351,exact_symbol
GATA3,10352,exact_symbol
GATA4,10353,exact_symbol
GATA5,10354,exact_symbol
GATA6,10355,exact_symbol
GATAD1,10356,exact_symbol
GATAD2A,10357,exact_symbol
GATAD2B,10358,exact_symbol
GATB,10359,exact_symbol
GATC,10360,exact_symbol
GATD1,19288,hgnc_previous_symbol
GATD3,4033,hgnc_previous_symbol
GATM,10361,exact_symbol
GBA2,10366,exact_symbol
GBE1,10370,exact_symbol
GBF1,10371,exact_symbol
GBGT1,10372,exact_symbol
GBP5,10378,exact_symbol
GBX1,10381,exact_symbol
GBX2,10382,exact_symbol
GC,10383,exact_symbol
GCA,10384,exact_symbol
GCAT,10385,exact_symbol
GCC1,10386,exact_symbol
GCC2,10387,exact_symbol
GCDH,10388,exact_symbol
GCFC2,10389,exact_symbol
GCG,10390,exact_symbol
GCGR,10391,exact_symbol
GCH1,10392,exact_symbol
GCHFR,10393,exact_symbol
GCK,10394,exact_symbol
GCKR,10395,exact_symbol
GCLC,10396,exact_symbol
GCLM,10397,exact_symbol
GCM1,10398,exact_symbol
GCM2,10399,exact_symbol
GCN1,10400,exact_symbol
GCNT1,10401,exact_symbol
GCNT3,10408,exact_symbol
GCNT4,10409,exact_symbol
GCSAM,10414,exact_symbol
GCSH,10416,exact_symbol
GDA,10422,exact_symbol
GDAP1,10423,exact_symbol
GDAP1L1,10424,exact_symbol
GDAP2,10425,exact_symbol
GDE1,10426,exact_symbol
GDF1,10427,exact_symbol
GDF10,10428,exact_symbol
GDF11,10429,exact_symbol
GDF15,10430,exact_symbol
GDF2,10431,exact_symbol
GDF3,10432,exact_symbol
GDF5,10433,exact_symbol
GDF6,10435,exact_symbol
GDF7,10436,exact_symbol
GDF9,10437,exact_symbol
GDI1,10438,exact_symbol
GDI2,10439,exact_symbol
GDNF,10442,exact_symbol
GDPD1,10443,exact_symbol
GDPD2,10444,exact_symbol
GDPD3,10445,exact_symbol
GDPD4,10446,exact_symbol
GDPD5,10447,exact_symbol
GDPGP1,10448,exact_symbol
GEM,10449,exact_symbol
GEMIN2,10450,exact_symbol
GEMIN4,10453,exact_symbol
GEMIN5,10454,exact_symbol
GEMIN6,10455,exact_symbol
GEMIN7,10456,exact_symbol
GEMIN8,10457,exact_symbol
GEN1,10461,exact_symbol
GET1,34072,hgnc_previous_symbol
GET3,2902,hgnc_previous_symbol
GET4,10462,exact_symbol
GFAP,10463,exact_symbol
GFER,10464,exact_symbol
GFI1,10465,exact_symbol
GFI1B,10466,exact_symbol
GFM1,10467,exact_symbol
GFM2,10468,exact_symbol
GFOD1,10469,exact_symbol
GFOD2,10470,exact_symbol
GFPT1,10471,exact_symbol
GFPT2,10472,exact_symbol
GFRA1,10473,exact_symbol
GFRA2,10474,exact_symbol
