gsm,series_id,organism_ch1,title,source_name_ch1,characteristics_ch1,platform_id,library_strategy,library_source,instrument_model,molecule_ch1,submission_date,singlecellprobability,metadata_archs4_file,archs4_version,split,study_exposure,species
GSM4781322,GSE157937,Homo sapiens,space_microg_rep1,HMEC-1 cell line,"cell line: HMEC-1,sample type: Space flight,exposure: environmental microgravity",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.002767157678591598,human_gene_v2.5.h5,2.5,train,seen_study,human
GSM4781323,GSE157937,Homo sapiens,space_microg_rep2,HMEC-1 cell line,"cell line: HMEC-1,sample type: Space flight,exposure: environmental microgravity",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.035901049085252844,human_gene_v2.5.h5,2.5,train,seen_study,human
GSM4781324,GSE157937,Homo sapiens,space_microg_rep3,HMEC-1 cell line,"cell line: HMEC-1,sample type: Space flight,exposure: environmental microgravity",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.003037244391950685,human_gene_v2.5.h5,2.5,train,seen_study,human
GSM4781325,GSE157937,Homo sapiens,space_1g_rep1,HMEC-1 cell line,"cell line: HMEC-1,sample type: Space flight at 1g in the onboard centrifuge,exposure: 1g onboard",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.04896608320377003,human_gene_v2.5.h5,2.5,train,seen_study,human
GSM4781326,GSE157937,Homo sapiens,space_1g_rep2,HMEC-1 cell line,"cell line: HMEC-1,sample type: Space flight at 1g in the onboard centrifuge,exposure: 1g onboard",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.004718343709114044,human_gene_v2.5.h5,2.5,train,seen_study,human
GSM4781327,GSE157937,Homo sapiens,ground_rep1,HMEC-1 cell line,"cell line: HMEC-1,sample type: Ground control, home laboratory sample,exposure: 1g on Earth",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.004718343709114044,human_gene_v2.5.h5,2.5,train,seen_study,human
GSM4781328,GSE157937,Homo sapiens,ground_rep2,HMEC-1 cell line,"cell line: HMEC-1,sample type: Ground control, home laboratory sample,exposure: 1g on Earth",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.001747777416382069,human_gene_v2.5.h5,2.5,val,seen_study,human
GSM4781329,GSE157937,Homo sapiens,ground_rep3,HMEC-1 cell line,"cell line: HMEC-1,sample type: Ground control, home laboratory sample,exposure: 1g on Earth",GPL16791,RNA-Seq,transcriptomic,Illumina HiSeq 2500,total RNA,Sep 14 2020,0.011620656131430509,human_gene_v2.5.h5,2.5,train,seen_study,human
