epoch,train_loss,val_loss
0,2.5739769421446437,1.2555938959121704
1,1.1696327606710002,1.1398590803146362
2,1.1346594363736648,1.122661828994751
3,1.1300658292282884,1.1146401166915894
4,1.1162841148650684,1.1095153093338013
