epoch,train_loss,val_loss
0,2.5928621733912265,1.2249975204467773
1,1.1678968197621478,1.1454049348831177
2,1.141877888681028,1.129154920578003
3,1.117519971280814,1.1225732564926147
4,1.114744879376774,1.1158218383789062
