epoch,train_loss,val_loss
0,2.7877013131071586,1.2529525756835938
1,1.1762970213692028,1.1337751150131226
2,1.140055059624937,1.1168084144592285
3,1.1249653727482682,1.108303189277649
4,1.1174972541035173,1.1046457290649414
