epoch,train_loss,val_loss
0,1.449543041753769,0.9253873825073242
1,0.9232571301460266,0.9030686020851135
2,0.9041157364368438,0.8934240341186523
3,0.8897138130664826,0.8719843626022339
4,0.8742308009147643,0.8652840256690979
