epoch,train_loss,val_loss
0,2.444138100352912,1.2081429958343506
1,1.15677181847941,1.1523921489715576
2,1.140811216716949,1.1376347541809082
3,1.1267173912959358,1.1268657445907593
4,1.1162016578375722,1.1238658428192139
