epoch,train_loss,val_loss
0,1.7412488219738007,1.1485503911972046
1,1.111495206451416,1.0924084186553955
2,1.0136486491203307,0.9437570571899414
3,0.9077119647502899,0.8742074966430664
4,0.8516236782312393,0.8440445065498352
