epoch,train_loss,val_loss
0,2.6175522362462247,1.2223830223083496
1,1.1640352189731293,1.1525417566299438
2,1.1303959585988104,1.1342507600784302
3,1.118408463252619,1.1296077966690063
4,1.1173100014464161,1.1237841844558716
