epoch,train_loss,val_loss
0,1.6644651894569398,1.1349350214004517
1,1.1149696816921235,1.0987800359725952
2,1.0769857953548432,1.0771032571792603
3,0.9927798366069793,0.9445902109146118
4,0.9244163453102112,0.9102197289466858
