contrast,masked_vs_zero_shift_cosine,relative_shift_change
GSE234465|OS,0.9999963854999799,0.0026961893203266266
GSE234465|YA,0.9999872439834179,0.005095355485896273
GSE298393|OS,0.9999937766652649,0.003651070279247153
GSE298393|YA,0.999986700894619,0.005168383531403031
