epoch,train_loss,val_loss
0,1.6022010459899902,1.1398358345031738
1,1.1170812951564788,1.099748134613037
2,1.0664685704231263,1.0338712930679321
3,0.9761407773017883,0.940289318561554
4,0.9126341981887818,0.9135291576385498
