epoch,train_loss,val_loss
0,3.5692485833701233,1.1744425296783447
1,1.1433990957637945,1.1509413719177246
2,1.1268276179941317,1.143326759338379
3,1.1234979425756315,1.1344196796417236
4,1.1183879162175967,1.131650447845459
