epoch,train_loss,val_loss
0,2.641783370758398,1.2350023984909058
1,1.1739482489256814,1.14510178565979
2,1.1391492356507542,1.122849702835083
3,1.1314424173519635,1.1116511821746826
4,1.1240305114097107,1.1044648885726929
