epoch,train_loss,val_loss
0,2.57593190212981,1.2137154340744019
1,1.169107041991176,1.1392327547073364
2,1.1344030602290607,1.1237437725067139
3,1.1240168863211195,1.1179307699203491
4,1.1205841074355494,1.1085699796676636
