epoch,train_loss,val_loss
0,2.7668884695528413,1.278367042541504
1,1.1673839772090364,1.1637353897094727
2,1.1404105219216392,1.1441394090652466
3,1.1231751102989855,1.1384490728378296
4,1.1204012796139946,1.1383445262908936
