training_pool,id,sample_index,label,reference,k,panel,replicate,signed_score_movement_toward_reference,absolute_logit_change,predicted_IG_change,observed_logit_change,renormalized
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,3,-0.051498709761062855,0.051498709761062855,0.04677557719961018,0.051498709761062855,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,4,0.11859894093913681,0.11859894093913681,-0.12009367970909814,-0.11859894093913681,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,5,-0.02979025163335791,0.02979025163335791,0.03184465437266831,0.02979025163335791,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,6,-0.15602579625556245,0.15602579625556245,0.13913764467986647,0.15602579625556245,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,7,-0.01038664229645292,0.01038664229645292,0.002897759983326838,0.01038664229645292,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,8,-0.01951638201580863,0.01951638201580863,0.017040954535362172,0.01951638201580863,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,9,-0.10595987012629848,0.10595987012629848,0.10042106762329592,0.10595987012629848,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,10,0.04566328618807347,0.04566328618807347,-0.04447101583935834,-0.04566328618807347,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,11,-0.08999819208383997,0.08999819208383997,0.09177662393323568,0.08999819208383997,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,12,-0.1537348145427586,0.1537348145427586,0.13355948266445017,0.1537348145427586,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,13,-0.1554851761586633,0.1554851761586633,0.14731320892054822,0.1554851761586633,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,14,0.1470562217796214,0.1470562217796214,-0.1370819073222287,-0.1470562217796214,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,15,-0.048697588922550494,0.048697588922550494,0.05295564783891852,0.048697588922550494,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,16,-0.05369576144994426,0.05369576144994426,0.042823057035421996,0.05369576144994426,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,17,-0.00615777442453691,0.00615777442453691,0.004812600849405761,0.00615777442453691,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,18,0.024886903385322512,0.024886903385322512,-0.025348630022902666,-0.024886903385322512,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,25,matched_random,19,0.02847172700626288,0.02847172700626288,-0.02620884630034871,-0.02847172700626288,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,top,-1,2.4403591801119546,2.4403591801119546,-2.7645238721421928,-2.4403591801119546,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,top,-1,2.1762212741848543,2.1762212741848543,-2.7645238721421928,-2.1762212741848543,True
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,0,0.08143273304494869,0.08143273304494869,-0.08803475137296049,-0.08143273304494869,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,1,-0.2707967026103688,0.2707967026103688,0.24893233663187522,0.2707967026103688,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,2,-0.0935856025657813,0.0935856025657813,0.07745781746389656,0.0935856025657813,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,3,0.005169443177692301,0.005169443177692301,-0.00735250596943627,-0.005169443177692301,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,4,-0.1329070804154071,0.1329070804154071,0.11786845489571149,0.1329070804154071,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,5,-0.1214209044699146,0.1214209044699146,0.12628643684603372,0.1214209044699146,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,6,0.07294815803402344,0.07294815803402344,-0.07958689584083112,-0.07294815803402344,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,7,-0.20970424514166552,0.20970424514166552,0.17661162423979757,0.20970424514166552,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,8,-0.17949090753904784,0.17949090753904784,0.16309254495263986,0.17949090753904784,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,9,0.15865821185138884,0.15865821185138884,-0.1439611108737089,-0.15865821185138884,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,10,0.12915625679897857,0.12915625679897857,-0.1311061502509945,-0.12915625679897857,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,11,-0.2254932180665037,0.2254932180665037,0.20898703948935704,0.2254932180665037,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,12,0.01024731747838814,0.01024731747838814,0.006919118354228072,-0.01024731747838814,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,13,-0.03787441251506607,0.03787441251506607,0.032823412229013214,0.03787441251506607,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,14,-0.09699429291936212,0.09699429291936212,0.1006859026624446,0.09699429291936212,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,15,-0.3298740716872999,0.3298740716872999,0.28367294618020744,0.3298740716872999,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,16,0.14781146214568253,0.14781146214568253,-0.15545268475599566,-0.14781146214568253,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,17,-0.009045051759585476,0.009045051759585476,0.0014937257648334088,0.009045051759585476,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,18,0.12089576197058705,0.12089576197058705,-0.11055712366004106,-0.12089576197058705,False
YA,GSE298393:GSM9013399,4,0,training_ground_mean_TPM,100,matched_random,19,-0.16978661141342855,0.16978661141342855,0.15874802472536872,0.16978661141342855,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,top,-1,0.662226386612474,0.662226386612474,-0.7203994596118163,-0.662226386612474,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,top,-1,0.6558369388123992,0.6558369388123992,-0.7203994596118163,-0.6558369388123992,True
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,0,0.033597959783492115,0.033597959783492115,-0.03403925069076741,-0.033597959783492115,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,1,0.10223335237992615,0.10223335237992615,-0.106508369614845,-0.10223335237992615,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,2,0.010369203121854298,0.010369203121854298,-0.005244612270287795,-0.010369203121854298,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,3,0.015900694520496472,0.015900694520496472,-0.013075490804596194,-0.015900694520496472,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,4,0.12033061018723856,0.12033061018723856,-0.11472921660809282,-0.12033061018723856,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,5,0.030736478776589138,0.030736478776589138,-0.03015403821621188,-0.030736478776589138,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,6,0.03107329939621195,0.03107329939621195,-0.029915383256509998,-0.03107329939621195,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,7,0.09740426948224012,0.09740426948224012,-0.09770294864599868,-0.09740426948224012,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,8,-0.07896788964603729,0.07896788964603729,0.07683425038977142,0.07896788964603729,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,9,-0.023185602384955928,0.023185602384955928,0.024526048882228185,0.023185602384955928,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,10,-0.0262451450696517,0.0262451450696517,0.023507386127403856,0.0262451450696517,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,11,0.026715238943324948,0.026715238943324948,-0.02636002570768565,-0.026715238943324948,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,12,-0.08842207856787354,0.08842207856787354,0.08376954307310412,0.08842207856787354,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,13,0.07752043968366706,0.07752043968366706,-0.08323795953391531,-0.07752043968366706,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,14,0.07643197962102022,0.07643197962102022,-0.07402111453176534,-0.07643197962102022,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,15,-0.028458941503913593,0.028458941503913593,0.02857850748964324,0.028458941503913593,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,16,-0.009053476559529372,0.009053476559529372,0.00690191769802782,0.009053476559529372,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,17,0.016218319353129118,0.016218319353129118,-0.01683385930206122,-0.016218319353129118,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,18,0.09028753612665241,0.09028753612665241,-0.08767294532700194,-0.09028753612665241,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,25,matched_random,19,0.16426442335409774,0.16426442335409774,-0.16476537870915411,-0.16426442335409774,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,top,-1,1.4458680141181048,1.4458680141181048,-1.559695499127182,-1.4458680141181048,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,top,-1,1.460516517769065,1.460516517769065,-1.559695499127182,-1.460516517769065,True
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,0,0.08395447627754038,0.08395447627754038,-0.08634641034263843,-0.08395447627754038,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,1,-0.12249399891743451,0.12249399891743451,0.11552406258243823,0.12249399891743451,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,2,-0.05514055399726203,0.05514055399726203,0.052530600406176575,0.05514055399726203,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,3,-0.04442963040924042,0.04442963040924042,0.03867988477543966,0.04442963040924042,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,4,-0.027337369968563507,0.027337369968563507,0.02309824470714236,0.027337369968563507,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,5,0.04902839182545904,0.04902839182545904,-0.0487679071635949,-0.04902839182545904,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,6,0.09226063747814806,0.09226063747814806,-0.09554470508653003,-0.09226063747814806,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,7,0.0785915927649512,0.0785915927649512,-0.08606286759294889,-0.0785915927649512,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,8,0.10745500497910143,0.10745500497910143,-0.11354376820652497,-0.10745500497910143,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,9,-0.029891781205833468,0.029891781205833468,0.023652687206488103,0.029891781205833468,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,10,-0.11481817166713881,0.11481817166713881,0.11328651073334374,0.11481817166713881,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,11,-0.014501648975283388,0.014501648975283388,0.015486942588463858,0.014501648975283388,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,12,-0.042511105224321,0.042511105224321,0.041664662393344404,0.042511105224321,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,13,0.007276645884076061,0.007276645884076061,-0.011707306828622203,-0.007276645884076061,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,14,-0.04805822190451181,0.04805822190451181,0.040283423654669394,0.04805822190451181,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,15,-0.007951998428325169,0.007951998428325169,0.00573315230738194,0.007951998428325169,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,16,0.04366662670008736,0.04366662670008736,-0.054221639589954254,-0.04366662670008736,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,17,-0.07230220968858703,0.07230220968858703,0.0719135846035866,0.07230220968858703,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,18,0.1441329814126675,0.1441329814126675,-0.1437912338030956,-0.1441329814126675,False
YA,GSE298393:GSM9013400,5,0,training_ground_mean_TPM,100,matched_random,19,-0.10132691312651332,0.10132691312651332,0.09258620194957017,0.10132691312651332,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,top,-1,3.8920368648712156,3.8920368648712156,3.877040288725277,3.8920368648712156,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,top,-1,3.9991704316328196,3.9991704316328196,3.877040288725277,3.9991704316328196,True
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,0,0.039028398500477124,0.039028398500477124,0.03690582058952273,0.039028398500477124,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,1,-0.009306198882541139,0.009306198882541139,-0.0011909880646373714,-0.009306198882541139,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,2,0.02768040068508526,0.02768040068508526,0.02788130993105738,0.02768040068508526,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,3,0.05303252777389389,0.05303252777389389,0.050766742444741705,0.05303252777389389,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,4,-0.02259139114607933,0.02259139114607933,-0.022044108404702188,-0.02259139114607933,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,5,-0.020734653568752037,0.020734653568752037,-0.02509288753361775,-0.020734653568752037,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,6,-0.061769724468831555,0.061769724468831555,-0.06171162605552937,-0.061769724468831555,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,7,0.06039910098024848,0.06039910098024848,0.05976559733967332,0.06039910098024848,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,8,0.12264050102226065,0.12264050102226065,0.12515612841769452,0.12264050102226065,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,9,-0.1987212390458808,0.1987212390458808,-0.19103800773635105,-0.1987212390458808,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,10,-0.24495125870089396,0.24495125870089396,-0.2517132540675552,-0.24495125870089396,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,11,0.15993063255587003,0.15993063255587003,0.16106383229585652,0.15993063255587003,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,12,-0.022200281113100573,0.022200281113100573,-0.01573770363385827,-0.022200281113100573,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,13,0.009964705886886804,0.009964705886886804,0.007419932581789322,0.009964705886886804,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,14,0.02354663620485553,0.02354663620485553,0.027447246239550874,0.02354663620485553,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,15,0.014707429382951887,0.014707429382951887,0.022687763051395693,0.014707429382951887,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,16,0.25685950266733926,0.25685950266733926,0.2519909559370972,0.25685950266733926,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,17,0.09431570163906144,0.09431570163906144,0.10095111566328581,0.09431570163906144,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,18,0.12086658457064914,0.12086658457064914,0.12581130892759723,0.12086658457064914,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,25,matched_random,19,-0.06188408077946406,0.06188408077946406,-0.06558613826401602,-0.06188408077946406,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,top,-1,4.833624290748958,4.833624290748958,4.814108805943746,4.833624290748958,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,top,-1,4.926808871116691,4.926808871116691,4.814108805943746,4.926808871116691,True
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,0,0.135956811111555,0.135956811111555,0.12857187721319013,0.135956811111555,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,1,0.18851652488842774,0.18851652488842774,0.17984683592916642,0.18851652488842774,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,2,0.18868001589271444,0.18868001589271444,0.17500926507088743,0.18868001589271444,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,3,-0.10047676633780611,0.10047676633780611,-0.10716859196229898,-0.10047676633780611,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,4,0.04962806898879535,0.04962806898879535,0.031577214428511656,0.04962806898879535,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,5,0.35415936588492514,0.35415936588492514,0.3554581740703382,0.35415936588492514,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,6,0.20278895604246827,0.20278895604246827,0.1992739894695098,0.20278895604246827,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,7,0.12319121086875384,0.12319121086875384,0.12413708715635625,0.12319121086875384,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,8,0.003952728912508974,0.003952728912508974,-0.0021109320885549453,0.003952728912508974,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,9,0.1256467118207638,0.1256467118207638,0.1291898664766784,0.1256467118207638,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,10,0.3596594646307949,0.3596594646307949,0.34714744673097636,0.3596594646307949,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,11,0.20426738026435487,0.20426738026435487,0.20215970017540827,0.20426738026435487,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,12,0.13030075957476583,0.13030075957476583,0.13311900580138455,0.13030075957476583,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,13,0.4078574419204415,0.4078574419204415,0.4167535274698644,0.4078574419204415,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,14,0.26729965233494113,0.26729965233494113,0.26943409588674555,0.26729965233494113,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,15,0.06316209154670105,0.06316209154670105,0.06528419716567876,0.06316209154670105,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,16,0.29236507957398317,0.29236507957398317,0.3044508884768065,0.29236507957398317,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,17,0.2300218063221564,0.2300218063221564,0.2278954026032444,0.2300218063221564,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,18,0.0419192396498147,0.0419192396498147,0.0343718229448711,0.0419192396498147,False
YA,GSE298393:GSM9013410,9,1,training_ground_mean_TPM,100,matched_random,19,0.19572422286341862,0.19572422286341862,0.1927947439992746,0.19572422286341862,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,top,-1,3.6253047035158943,3.6253047035158943,3.546893978929257,3.6253047035158943,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,top,-1,3.742186385007244,3.742186385007244,3.546893978929257,3.742186385007244,True
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,0,0.10148307430563364,0.10148307430563364,0.09744686168029573,0.10148307430563364,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,1,0.033746522586852734,0.033746522586852734,0.0359212160709671,0.033746522586852734,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,2,0.10767874388739074,0.10767874388739074,0.10645644378862232,0.10767874388739074,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,3,0.12151945360210448,0.12151945360210448,0.11968418538804611,0.12151945360210448,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,4,0.14178145198593484,0.14178145198593484,0.14133730434040176,0.14178145198593484,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,5,-0.10804600977371592,0.10804600977371592,-0.10078759812938533,-0.10804600977371592,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,6,0.0017772526632597874,0.0017772526632597874,0.0028903807286166584,0.0017772526632597874,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,7,0.02748551367858454,0.02748551367858454,0.021989996996259024,0.02748551367858454,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,8,0.03328921532147433,0.03328921532147433,0.032724496729071254,0.03328921532147433,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,9,-0.0543928148674695,0.0543928148674695,-0.053052705907997454,-0.0543928148674695,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,10,0.23581799343060084,0.23581799343060084,0.22939247808822938,0.23581799343060084,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,11,0.1994822150120399,0.1994822150120399,0.19324765823113688,0.1994822150120399,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,12,0.17867778684217228,0.17867778684217228,0.17536249067635448,0.17867778684217228,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,13,-0.08203372735056291,0.08203372735056291,-0.08050804388358386,-0.08203372735056291,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,14,-0.007947614632257682,0.007947614632257682,-0.012217046643445894,-0.007947614632257682,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,15,0.08107377568921947,0.08107377568921947,0.0886405487191321,0.08107377568921947,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,16,0.014754563703718304,0.014754563703718304,0.017332793690384624,0.014754563703718304,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,17,0.040944338950566816,0.040944338950566816,0.052581622417242464,0.040944338950566816,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,18,0.1597366572689225,0.1597366572689225,0.1564450050943186,0.1597366572689225,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,25,matched_random,19,-0.04608990385759171,0.04608990385759171,-0.04608129510646187,-0.04608990385759171,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,top,-1,5.801360661179842,5.801360661179842,5.726345649002834,5.801360661179842,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,top,-1,5.945041438736098,5.945041438736098,5.726345649002834,5.945041438736098,True
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,0,0.025022074613389123,0.025022074613389123,0.02789095580201711,0.025022074613389123,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,1,0.12139368894054314,0.12139368894054314,0.12435629152248534,0.12139368894054314,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,2,0.07155634116566034,0.07155634116566034,0.07141229499615549,0.07155634116566034,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,3,0.15686503367624027,0.15686503367624027,0.15050875949197914,0.15686503367624027,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,4,0.10613620511571753,0.10613620511571753,0.10466309465268021,0.10613620511571753,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,5,0.12268370907850112,0.12268370907850112,0.12994969853723667,0.12268370907850112,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,6,0.028513061601415757,0.028513061601415757,0.030235750537745427,0.028513061601415757,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,7,0.014185082920448622,0.014185082920448622,0.031557679026710125,0.014185082920448622,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,8,0.1803673866270401,0.1803673866270401,0.17733545854701455,0.1803673866270401,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,9,-0.08070066968821266,0.08070066968821266,-0.07923746719766309,-0.08070066968821266,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,10,-0.05714392719210082,0.05714392719210082,-0.055605605669845,-0.05714392719210082,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,11,0.350981649786263,0.350981649786263,0.34838543088817925,0.350981649786263,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,12,0.14105686474135837,0.14105686474135837,0.13509034524067332,0.14105686474135837,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,13,0.15969510980312407,0.15969510980312407,0.15323184988033794,0.15969510980312407,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,14,-0.04891839270158016,0.04891839270158016,-0.0459509362136728,-0.04891839270158016,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,15,0.027502731733875407,0.027502731733875407,0.029405322226037166,0.027502731733875407,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,16,-0.07085012879247188,0.07085012879247188,-0.06817971730943966,-0.07085012879247188,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,17,0.09038157734721608,0.09038157734721608,0.08801135514057672,0.09038157734721608,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,18,0.03369846898795004,0.03369846898795004,0.03272029032396424,0.03369846898795004,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,19,-0.05429719362587093,0.05429719362587093,-0.04324964999636547,-0.05429719362587093,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,top,-1,2.650595455198072,2.650595455198072,2.539322405569222,2.650595455198072,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,top,-1,2.825302128744852,2.825302128744852,2.539322405569222,2.825302128744852,True
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,0,0.17929152089595846,0.17929152089595846,0.1761612255530246,0.17929152089595846,False
