training_pool,id,sample_index,label,reference,k,panel,replicate,signed_score_movement_toward_reference,absolute_logit_change,observed_logit_change,renormalized
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,3,0.06729761600792962,0.06729761600792962,0.06729761600792962,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,4,0.0352350717444572,0.0352350717444572,0.0352350717444572,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,5,0.05741475248620266,0.05741475248620266,0.05741475248620266,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,6,0.07152620251619277,0.07152620251619277,0.07152620251619277,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,7,0.05275186321185146,0.05275186321185146,0.05275186321185146,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,8,0.07035080796123824,0.07035080796123824,0.07035080796123824,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,9,0.0756080144054896,0.0756080144054896,0.0756080144054896,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,10,0.058657817672580284,0.058657817672580284,0.058657817672580284,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,11,0.061293411792711264,0.061293411792711264,0.061293411792711264,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,12,0.07071648089865049,0.07071648089865049,0.07071648089865049,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,13,0.0704619594733285,0.0704619594733285,0.0704619594733285,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,14,0.056846260613108976,0.056846260613108976,0.056846260613108976,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,15,0.06264024904965151,0.06264024904965151,0.06264024904965151,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,16,0.059910093558559765,0.059910093558559765,0.059910093558559765,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,17,0.06311723537267394,0.06311723537267394,0.06311723537267394,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,18,0.0556117691623164,0.0556117691623164,0.0556117691623164,False
YA,GSE298393:GSM9013411,10,1,training_ground_mean_TPM,100,matched_random,19,0.0764331997401829,0.0764331997401829,0.0764331997401829,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,top,-1,0.13901111119508597,0.13901111119508597,0.13901111119508597,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,0,0.01845779318873944,0.01845779318873944,0.01845779318873944,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,1,-0.0018887479567579904,0.0018887479567579904,-0.0018887479567579904,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,2,0.020981907958898927,0.020981907958898927,0.020981907958898927,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,3,0.03029091459493278,0.03029091459493278,0.03029091459493278,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,4,0.013613166821368962,0.013613166821368962,0.013613166821368962,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,5,0.02379205471030355,0.02379205471030355,0.02379205471030355,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,6,0.03561908661821789,0.03561908661821789,0.03561908661821789,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,7,0.0036447531125876763,0.0036447531125876763,0.0036447531125876763,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,8,0.023195005069338307,0.023195005069338307,0.023195005069338307,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,9,0.020696890539813922,0.020696890539813922,0.020696890539813922,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,10,0.020339348493802457,0.020339348493802457,0.020339348493802457,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,11,0.002692291589580508,0.002692291589580508,0.002692291589580508,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,12,0.010392780025045912,0.010392780025045912,0.010392780025045912,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,13,0.009446408244021176,0.009446408244021176,0.009446408244021176,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,14,0.015226553509315045,0.015226553509315045,0.015226553509315045,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,15,0.003919016355983089,0.003919016355983089,0.003919016355983089,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,16,0.008033294193914438,0.008033294193914438,0.008033294193914438,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,17,0.008130128324287457,0.008130128324287457,0.008130128324287457,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,18,0.023067581442307906,0.023067581442307906,0.023067581442307906,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,19,0.027210291964080067,0.027210291964080067,0.027210291964080067,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,top,-1,0.4884026059606588,0.4884026059606588,0.4884026059606588,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,0,0.07297930997603747,0.07297930997603747,0.07297930997603747,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,1,0.0728779389551336,0.0728779389551336,0.0728779389551336,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,2,0.077372934179635,0.077372934179635,0.077372934179635,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,3,0.07968066902416836,0.07968066902416836,0.07968066902416836,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,4,0.08255996162420019,0.08255996162420019,0.08255996162420019,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,5,0.09246536338465344,0.09246536338465344,0.09246536338465344,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,6,0.07789385761492465,0.07789385761492465,0.07789385761492465,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,7,0.06616151032638101,0.06616151032638101,0.06616151032638101,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,8,0.07934414312850445,0.07934414312850445,0.07934414312850445,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,9,0.0827867785905835,0.0827867785905835,0.0827867785905835,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,10,0.07109352912327403,0.07109352912327403,0.07109352912327403,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,11,0.05950420556351492,0.05950420556351492,0.05950420556351492,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,12,0.036811952268786856,0.036811952268786856,0.036811952268786856,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,13,0.05929929923561066,0.05929929923561066,0.05929929923561066,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,14,0.08769573717976374,0.08769573717976374,0.08769573717976374,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,15,0.07626210387468155,0.07626210387468155,0.07626210387468155,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,16,0.06669907040073825,0.06669907040073825,0.06669907040073825,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,17,0.06627245743165364,0.06627245743165364,0.06627245743165364,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,18,0.06006616734715688,0.06006616734715688,0.06006616734715688,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,19,0.06060204986993066,0.06060204986993066,0.06060204986993066,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,top,-1,-0.10945713500502016,0.10945713500502016,-0.10945713500502016,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,0,0.0041773557223502965,0.0041773557223502965,0.0041773557223502965,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,1,0.008003142555138353,0.008003142555138353,0.008003142555138353,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,2,-0.00018389094854895306,0.00018389094854895306,-0.00018389094854895306,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,3,0.009561239257892897,0.009561239257892897,0.009561239257892897,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,4,0.004215680941817379,0.004215680941817379,0.004215680941817379,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,5,0.006637358551570927,0.006637358551570927,0.006637358551570927,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,6,0.014660088341516494,0.014660088341516494,0.014660088341516494,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,7,0.005701766776506972,0.005701766776506972,0.005701766776506972,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,8,0.022932188681965733,0.022932188681965733,0.022932188681965733,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,9,0.00254548157105262,0.00254548157105262,0.00254548157105262,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,10,0.014868051598714255,0.014868051598714255,0.014868051598714255,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,11,-0.004349093316062845,0.004349093316062845,-0.004349093316062845,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,12,0.009953490620485386,0.009953490620485386,0.009953490620485386,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,13,0.026117893189291346,0.026117893189291346,0.026117893189291346,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,14,0.011772336718129817,0.011772336718129817,0.011772336718129817,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,15,0.001943796984756433,0.001943796984756433,0.001943796984756433,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,16,0.011143346870844811,0.011143346870844811,0.011143346870844811,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,17,-0.0023701975642189204,0.0023701975642189204,-0.0023701975642189204,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,18,0.007399574158973341,0.007399574158973341,0.007399574158973341,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,19,0.003151258773762727,0.003151258773762727,0.003151258773762727,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,top,-1,-0.035355942148692455,0.035355942148692455,-0.035355942148692455,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,0,0.04494898140109283,0.04494898140109283,0.04494898140109283,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,1,0.03706480984596129,0.03706480984596129,0.03706480984596129,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,2,0.024595777482809403,0.024595777482809403,0.024595777482809403,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,3,0.04627384902708424,0.04627384902708424,0.04627384902708424,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,4,0.07035154423935729,0.07035154423935729,0.07035154423935729,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,5,0.04410279320753461,0.04410279320753461,0.04410279320753461,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,6,0.025888531949147944,0.025888531949147944,0.025888531949147944,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,7,0.020077985024833017,0.020077985024833017,0.020077985024833017,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,8,0.03792969012490583,0.03792969012490583,0.03792969012490583,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,9,0.04000349634250305,0.04000349634250305,0.04000349634250305,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,10,0.05531655192296152,0.05531655192296152,0.05531655192296152,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,11,0.04481550189469915,0.04481550189469915,0.04481550189469915,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,12,0.07553622355836086,0.07553622355836086,0.07553622355836086,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,13,0.05245850365331833,0.05245850365331833,0.05245850365331833,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,14,0.049175613299765955,0.049175613299765955,0.049175613299765955,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,15,0.02119357611131683,0.02119357611131683,0.02119357611131683,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,16,0.033171470416033313,0.033171470416033313,0.033171470416033313,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,17,0.03572411849558861,0.03572411849558861,0.03572411849558861,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,18,0.008954481943509647,0.008954481943509647,0.008954481943509647,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,19,0.03285704823382212,0.03285704823382212,0.03285704823382212,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,top,-1,-0.1027922878105528,0.1027922878105528,-0.1027922878105528,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,0,-0.0020473708040514133,0.0020473708040514133,-0.0020473708040514133,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,1,0.00975894222178685,0.00975894222178685,0.00975894222178685,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,2,-0.004223855714657686,0.004223855714657686,-0.004223855714657686,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,3,0.0017910179042156488,0.0017910179042156488,0.0017910179042156488,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,4,0.0024541984245152644,0.0024541984245152644,0.0024541984245152644,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,5,0.010729825770259016,0.010729825770259016,0.010729825770259016,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,6,0.002304073514662528,0.002304073514662528,0.002304073514662528,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,7,0.007689614966362877,0.007689614966362877,0.007689614966362877,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,8,0.011585513652795924,0.011585513652795924,0.011585513652795924,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,9,0.01052210781457387,0.01052210781457387,0.01052210781457387,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,10,0.007860349695490477,0.007860349695490477,0.007860349695490477,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,11,-0.006124675395237973,0.006124675395237973,-0.006124675395237973,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,12,-0.007011373685856604,0.007011373685856604,-0.007011373685856604,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,13,0.014698621934524475,0.014698621934524475,0.014698621934524475,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,14,0.012300857205967734,0.012300857205967734,0.012300857205967734,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,15,-0.0034227084962971596,0.0034227084962971596,-0.0034227084962971596,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,16,0.011566724442323026,0.011566724442323026,0.011566724442323026,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,17,0.0018374831105164588,0.0018374831105164588,0.0018374831105164588,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,18,-0.011394102624140118,0.011394102624140118,-0.011394102624140118,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,19,0.022101709387872714,0.022101709387872714,0.022101709387872714,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,top,-1,0.08293122900266774,0.08293122900266774,0.08293122900266774,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,0,0.07624295203351963,0.07624295203351963,0.07624295203351963,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,1,0.005022516106261312,0.005022516106261312,0.005022516106261312,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,2,0.07814138868204583,0.07814138868204583,0.07814138868204583,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,3,0.014828359438399294,0.014828359438399294,0.014828359438399294,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,4,0.037141337602789704,0.037141337602789704,0.037141337602789704,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,5,0.08139313610089949,0.08139313610089949,0.08139313610089949,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,6,0.040689422848323796,0.040689422848323796,0.040689422848323796,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,7,0.04636606520977477,0.04636606520977477,0.04636606520977477,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,8,0.06454511814393202,0.06454511814393202,0.06454511814393202,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,9,0.06650068209742724,0.06650068209742724,0.06650068209742724,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,10,0.056664696496050444,0.056664696496050444,0.056664696496050444,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,11,0.005329776633506309,0.005329776633506309,0.005329776633506309,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,12,0.03805671287355579,0.03805671287355579,0.03805671287355579,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,13,0.03198400267958523,0.03198400267958523,0.03198400267958523,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,14,0.009496357445424403,0.009496357445424403,0.009496357445424403,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,15,0.028333324335643777,0.028333324335643777,0.028333324335643777,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,16,0.04009962437180435,0.04009962437180435,0.04009962437180435,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,17,0.040232046008660836,0.040232046008660836,0.040232046008660836,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,18,0.04168857975024922,0.04168857975024922,0.04168857975024922,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,19,0.05513893109065798,0.05513893109065798,0.05513893109065798,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,top,-1,-0.26003052421679534,0.26003052421679534,-0.26003052421679534,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,0,-0.0012775344504034059,0.0012775344504034059,-0.0012775344504034059,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,1,-0.011316779576334859,0.011316779576334859,-0.011316779576334859,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,2,0.00412457904772124,0.00412457904772124,0.00412457904772124,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,3,0.009187522439686778,0.009187522439686778,0.009187522439686778,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,4,0.0011199598592536927,0.0011199598592536927,0.0011199598592536927,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,5,0.017023292104104127,0.017023292104104127,0.017023292104104127,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,6,-0.000628882926987816,0.000628882926987816,-0.000628882926987816,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,7,-0.008844288559096001,0.008844288559096001,-0.008844288559096001,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,8,0.0029381852957673397,0.0029381852957673397,0.0029381852957673397,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,9,0.009384014887404209,0.009384014887404209,0.009384014887404209,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,10,0.0033092736624866295,0.0033092736624866295,0.0033092736624866295,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,11,0.014184630037117155,0.014184630037117155,0.014184630037117155,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,12,-5.4414982277448356e-05,5.4414982277448356e-05,-5.4414982277448356e-05,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,13,0.011098474994420309,0.011098474994420309,0.011098474994420309,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,14,0.006721724312471673,0.006721724312471673,0.006721724312471673,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,15,0.019101995090020973,0.019101995090020973,0.019101995090020973,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,16,0.008117085451648642,0.008117085451648642,0.008117085451648642,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,17,0.00021937733820873027,0.00021937733820873027,0.00021937733820873027,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,18,0.02100224364827561,0.02100224364827561,0.02100224364827561,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,25,matched_random,19,0.00459872164300163,0.00459872164300163,0.00459872164300163,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,top,-1,-0.24518629109986625,0.24518629109986625,-0.24518629109986625,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,0,0.03880311024535552,0.03880311024535552,0.03880311024535552,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,1,0.021225776312901998,0.021225776312901998,0.021225776312901998,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,2,-0.002940823226956885,0.002940823226956885,-0.002940823226956885,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,3,0.015555685390299473,0.015555685390299473,0.015555685390299473,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,4,0.015823171794808986,0.015823171794808986,0.015823171794808986,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,5,0.013904931554429362,0.013904931554429362,0.013904931554429362,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,6,0.0007314662660089155,0.0007314662660089155,0.0007314662660089155,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,7,0.01500840565971203,0.01500840565971203,0.01500840565971203,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,8,0.0157251300764503,0.0157251300764503,0.0157251300764503,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,9,0.019353314404907587,0.019353314404907587,0.019353314404907587,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,10,0.028123058721823697,0.028123058721823697,0.028123058721823697,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,11,-0.008178374208718083,0.008178374208718083,-0.008178374208718083,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,12,0.037015793478875667,0.037015793478875667,0.037015793478875667,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,13,0.0214239862147501,0.0214239862147501,0.0214239862147501,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,14,0.025114757322785657,0.025114757322785657,0.025114757322785657,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,15,0.016732215238726044,0.016732215238726044,0.016732215238726044,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,16,0.04409179538761967,0.04409179538761967,0.04409179538761967,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,17,0.022115895117914074,0.022115895117914074,0.022115895117914074,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,18,0.025308242727050734,0.025308242727050734,0.025308242727050734,False
OS,GSE298393:GSM9013397,2,0,training_ground_mean_TPM,100,matched_random,19,0.044071262933897355,0.044071262933897355,0.044071262933897355,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,top,-1,0.09756758137013924,0.09756758137013924,0.09756758137013924,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,0,0.015434934413224114,0.015434934413224114,0.015434934413224114,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,1,0.012444733618647903,0.012444733618647903,0.012444733618647903,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,2,0.007697775205164943,0.007697775205164943,0.007697775205164943,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,3,0.014531328649916991,0.014531328649916991,0.014531328649916991,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,4,0.013884004902085273,0.013884004902085273,0.013884004902085273,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,5,0.010745075104221647,0.010745075104221647,0.010745075104221647,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,6,0.01045008367810798,0.01045008367810798,0.01045008367810798,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,7,0.01016605599003314,0.01016605599003314,0.01016605599003314,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,8,0.007896247071870859,0.007896247071870859,0.007896247071870859,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,9,0.013666429727287138,0.013666429727287138,0.013666429727287138,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,10,0.005926175220565545,0.005926175220565545,0.005926175220565545,False
