epoch,train_loss,val_loss
0,2.3514638096809386,1.1552575826644897
1,1.1346514119148254,1.1282230615615845
2,1.111117398929596,1.1068146228790283
3,1.0978276520729064,1.1000864505767822
4,1.0881004549980164,1.0900838375091553
