epoch,train_loss,val_loss
0,2.710438254542244,1.2603024244308472
1,1.1741429847269393,1.1532225608825684
2,1.1406618017739,1.138485312461853
3,1.1220718580313003,1.130530834197998
4,1.1207301066325495,1.1243733167648315
