epoch,train_loss,val_loss
0,2.740825484355037,1.2846790552139282
1,1.1745065115511226,1.1523934602737427
2,1.1346441109340413,1.1417155265808105
3,1.1268643972972712,1.1292203664779663
4,1.1234061470427834,1.1260193586349487
