epoch,train_loss,val_loss
0,2.571051902283495,1.3196603059768677
1,1.1948057036049449,1.151700735092163
2,1.148353784419477,1.1418874263763428
3,1.1339358573142713,1.1291922330856323
4,1.1252027700503413,1.1269643306732178
