epoch,train_loss,val_loss
0,2.3641782846694555,1.1958963871002197
1,1.1496126802203754,1.1563888788223267
2,1.1373402775286106,1.1378945112228394
3,1.121007663182938,1.1234432458877563
4,1.1086589754960787,1.1211196184158325
